Project,planning_area,Postal District,Date of Sale,Address,Street,Bedrooms,Unit Price ($psf),Price ($),Type,Tenure,Sale Type,Area (sqft),Area (sqm),Type of Area,Purchaser Address,Source,source_quality,source_url,source_slug
Springleaf Residence,YISHUN,26,15 Aug 2025,813 Upper Thomson Road #02-XX,813 Upper Thomson Road,3,2073,1629000,Apartment,99 yrs from 15/07/2024,New Sale,786,73.022,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/springleaf-residence,springleaf-residence
Springleaf Residence,YISHUN,26,15 Aug 2025,813 Upper Thomson Road #20-XX,813 Upper Thomson Road,3,2235,1756000,Apartment,99 yrs from 15/07/2024,New Sale,786,73.022,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/springleaf-residence,springleaf-residence
Springleaf Residence,YISHUN,26,15 Aug 2025,813 Upper Thomson Road #03-XX,813 Upper Thomson Road,3,2079,1634000,Apartment,99 yrs from 15/07/2024,New Sale,786,73.022,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/springleaf-residence,springleaf-residence
Springleaf Residence,YISHUN,26,15 Aug 2025,813 Upper Thomson Road #18-XX,813 Upper Thomson Road,3,2212,1738000,Apartment,99 yrs from 15/07/2024,New Sale,786,73.022,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/springleaf-residence,springleaf-residence
Springleaf Residence,YISHUN,26,15 Aug 2025,813 Upper Thomson Road #06-XX,813 Upper Thomson Road,3,2091,1643000,Apartment,99 yrs from 15/07/2024,New Sale,786,73.022,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/springleaf-residence,springleaf-residence
Springleaf Residence,YISHUN,26,15 Aug 2025,813 Upper Thomson Road #07-XX,813 Upper Thomson Road,3,2095,1646000,Apartment,99 yrs from 15/07/2024,New Sale,786,73.022,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/springleaf-residence,springleaf-residence
Springleaf Residence,YISHUN,26,15 Aug 2025,813 Upper Thomson Road #04-XX,813 Upper Thomson Road,3,2083,1637000,Apartment,99 yrs from 15/07/2024,New Sale,786,73.022,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/springleaf-residence,springleaf-residence
Springleaf Residence,YISHUN,26,15 Aug 2025,813 Upper Thomson Road #05-XX,813 Upper Thomson Road,3,2087,1640000,Apartment,99 yrs from 15/07/2024,New Sale,786,73.022,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/springleaf-residence,springleaf-residence
Springleaf Residence,YISHUN,26,15 Aug 2025,813 Upper Thomson Road #21-XX,813 Upper Thomson Road,3,2246,1765000,Apartment,99 yrs from 15/07/2024,New Sale,786,73.022,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/springleaf-residence,springleaf-residence
Springleaf Residence,YISHUN,26,15 Aug 2025,813 Upper Thomson Road #11-XX,813 Upper Thomson Road,3,2129,1673000,Apartment,99 yrs from 15/07/2024,New Sale,786,73.022,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/springleaf-residence,springleaf-residence
Springleaf Residence,YISHUN,26,15 Aug 2025,813 Upper Thomson Road #08-XX,813 Upper Thomson Road,3,2128,1672000,Apartment,99 yrs from 15/07/2024,New Sale,786,73.022,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/springleaf-residence,springleaf-residence
Springleaf Residence,YISHUN,26,15 Aug 2025,813 Upper Thomson Road #22-XX,813 Upper Thomson Road,3,2258,1774000,Apartment,99 yrs from 15/07/2024,New Sale,786,73.022,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/springleaf-residence,springleaf-residence
Springleaf Residence,YISHUN,26,15 Aug 2025,813 Upper Thomson Road #15-XX,813 Upper Thomson Road,3,2197,1726000,Apartment,99 yrs from 15/07/2024,New Sale,786,73.022,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/springleaf-residence,springleaf-residence
Springleaf Residence,YISHUN,26,15 Aug 2025,813 Upper Thomson Road #13-XX,813 Upper Thomson Road,3,2153,1692000,Apartment,99 yrs from 15/07/2024,New Sale,786,73.022,Strata,N.A,URA,not_clean,https://www.edgeprop.sg/condo-apartment/springleaf-residence,springleaf-residence
Springleaf Residence,YISHUN,26,15 Aug 2025,813 Upper Thomson Road #12-XX,813 Upper Thomson Road,4,2170,2663000,Apartment,99 yrs from 15/07/2024,New Sale,1227,113.992,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/springleaf-residence,springleaf-residence
Springleaf Residence,YISHUN,26,15 Aug 2025,813 Upper Thomson Road #08-XX,813 Upper Thomson Road,4,2129,2613000,Apartment,99 yrs from 15/07/2024,New Sale,1227,113.992,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/springleaf-residence,springleaf-residence
Springleaf Residence,YISHUN,26,15 Aug 2025,813 Upper Thomson Road #16-XX,813 Upper Thomson Road,4,2209,2711000,Apartment,99 yrs from 15/07/2024,New Sale,1227,113.992,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/springleaf-residence,springleaf-residence
Springleaf Residence,YISHUN,26,15 Aug 2025,813 Upper Thomson Road #01-XX,813 Upper Thomson Road,4,2027,2487000,Apartment,99 yrs from 15/07/2024,New Sale,1227,113.992,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/springleaf-residence,springleaf-residence
Springleaf Residence,YISHUN,26,15 Aug 2025,813 Upper Thomson Road #18-XX,813 Upper Thomson Road,4,2234,2741000,Apartment,99 yrs from 15/07/2024,New Sale,1227,113.992,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/springleaf-residence,springleaf-residence
Springleaf Residence,YISHUN,26,15 Aug 2025,813 Upper Thomson Road #14-XX,813 Upper Thomson Road,4,2190,2687000,Apartment,99 yrs from 15/07/2024,New Sale,1227,113.992,Strata,N.A,URA,not_clean,https://www.edgeprop.sg/condo-apartment/springleaf-residence,springleaf-residence
Springleaf Residence,YISHUN,26,15 Aug 2025,813 Upper Thomson Road #13-XX,813 Upper Thomson Road,4,2180,2675000,Apartment,99 yrs from 15/07/2024,New Sale,1227,113.992,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/springleaf-residence,springleaf-residence
Springleaf Residence,YISHUN,26,15 Aug 2025,813 Upper Thomson Road #09-XX,813 Upper Thomson Road,4,2116,2596000,Apartment,99 yrs from 15/07/2024,New Sale,1227,113.992,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/springleaf-residence,springleaf-residence
Springleaf Residence,YISHUN,26,15 Aug 2025,813 Upper Thomson Road #20-XX,813 Upper Thomson Road,4,2253,2765000,Apartment,99 yrs from 15/07/2024,New Sale,1227,113.992,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/springleaf-residence,springleaf-residence
Springleaf Residence,YISHUN,26,15 Aug 2025,813 Upper Thomson Road #10-XX,813 Upper Thomson Road,4,2113,2593000,Apartment,99 yrs from 15/07/2024,New Sale,1227,113.992,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/springleaf-residence,springleaf-residence
Springleaf Residence,YISHUN,26,15 Aug 2025,813 Upper Thomson Road #11-XX,813 Upper Thomson Road,4,2154,2643000,Apartment,99 yrs from 15/07/2024,New Sale,1227,113.992,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/springleaf-residence,springleaf-residence
Springleaf Residence,YISHUN,26,15 Aug 2025,813 Upper Thomson Road #07-XX,813 Upper Thomson Road,4,2116,2597000,Apartment,99 yrs from 15/07/2024,New Sale,1227,113.992,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/springleaf-residence,springleaf-residence
Springleaf Residence,YISHUN,26,15 Aug 2025,813 Upper Thomson Road #17-XX,813 Upper Thomson Road,4,2219,2723000,Apartment,99 yrs from 15/07/2024,New Sale,1227,113.992,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/springleaf-residence,springleaf-residence
Springleaf Residence,YISHUN,26,15 Aug 2025,813 Upper Thomson Road #21-XX,813 Upper Thomson Road,4,2263,2777000,Apartment,99 yrs from 15/07/2024,New Sale,1227,113.992,Strata,N.A,URA,not_clean,https://www.edgeprop.sg/condo-apartment/springleaf-residence,springleaf-residence
Springleaf Residence,YISHUN,26,15 Aug 2025,813 Upper Thomson Road #15-XX,813 Upper Thomson Road,4,2200,2699000,Apartment,99 yrs from 15/07/2024,New Sale,1227,113.992,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/springleaf-residence,springleaf-residence
Springleaf Residence,YISHUN,26,15 Aug 2025,813 Upper Thomson Road #06-XX,813 Upper Thomson Road,4,2113,2593000,Apartment,99 yrs from 15/07/2024,New Sale,1227,113.992,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/springleaf-residence,springleaf-residence
Springleaf Residence,YISHUN,26,15 Aug 2025,813 Upper Thomson Road #22-XX,813 Upper Thomson Road,4,2273,2789000,Apartment,99 yrs from 15/07/2024,New Sale,1227,113.992,Strata,N.A,URA,not_clean,https://www.edgeprop.sg/condo-apartment/springleaf-residence,springleaf-residence
Springleaf Residence,YISHUN,26,15 Aug 2025,813 Upper Thomson Road #19-XX,813 Upper Thomson Road,4,2244,2753000,Apartment,99 yrs from 15/07/2024,New Sale,1227,113.992,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/springleaf-residence,springleaf-residence
Springleaf Residence,YISHUN,26,15 Aug 2025,815 Upper Thomson Road #16-XX,815 Upper Thomson Road,3,2148,2196000,Apartment,99 yrs from 15/07/2024,New Sale,1023,95.04,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/springleaf-residence,springleaf-residence
Springleaf Residence,YISHUN,26,15 Aug 2025,815 Upper Thomson Road #06-XX,815 Upper Thomson Road,3,2082,2129000,Apartment,99 yrs from 15/07/2024,New Sale,1023,95.04,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/springleaf-residence,springleaf-residence
Springleaf Residence,YISHUN,26,15 Aug 2025,815 Upper Thomson Road #08-XX,815 Upper Thomson Road,3,2093,2140000,Apartment,99 yrs from 15/07/2024,New Sale,1023,95.04,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/springleaf-residence,springleaf-residence
Springleaf Residence,YISHUN,26,15 Aug 2025,815 Upper Thomson Road #17-XX,815 Upper Thomson Road,3,2178,2227000,Apartment,99 yrs from 15/07/2024,New Sale,1023,95.04,Strata,N.A,URA,not_clean,https://www.edgeprop.sg/condo-apartment/springleaf-residence,springleaf-residence
Springleaf Residence,YISHUN,26,15 Aug 2025,815 Upper Thomson Road #10-XX,815 Upper Thomson Road,3,2103,2150000,Apartment,99 yrs from 15/07/2024,New Sale,1023,95.04,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/springleaf-residence,springleaf-residence
Springleaf Residence,YISHUN,26,15 Aug 2025,815 Upper Thomson Road #09-XX,815 Upper Thomson Road,3,2098,2145000,Apartment,99 yrs from 15/07/2024,New Sale,1023,95.04,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/springleaf-residence,springleaf-residence
Springleaf Residence,YISHUN,26,15 Aug 2025,815 Upper Thomson Road #07-XX,815 Upper Thomson Road,3,2085,2132000,Apartment,99 yrs from 15/07/2024,New Sale,1023,95.04,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/springleaf-residence,springleaf-residence
Springleaf Residence,YISHUN,26,15 Aug 2025,815 Upper Thomson Road #04-XX,815 Upper Thomson Road,2,2090,1350000,Apartment,99 yrs from 15/07/2024,New Sale,646,60.015,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/springleaf-residence,springleaf-residence
Springleaf Residence,YISHUN,26,15 Aug 2025,815 Upper Thomson Road #18-XX,815 Upper Thomson Road,2,2203,1423000,Apartment,99 yrs from 15/07/2024,New Sale,646,60.015,Strata,N.A,URA,not_clean,https://www.edgeprop.sg/condo-apartment/springleaf-residence,springleaf-residence
Springleaf Residence,YISHUN,26,15 Aug 2025,815 Upper Thomson Road #10-XX,815 Upper Thomson Road,2,2117,1367000,Apartment,99 yrs from 15/07/2024,New Sale,646,60.015,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/springleaf-residence,springleaf-residence
Springleaf Residence,YISHUN,26,15 Aug 2025,815 Upper Thomson Road #15-XX,815 Upper Thomson Road,2,2152,1390000,Apartment,99 yrs from 15/07/2024,New Sale,646,60.015,Strata,N.A,URA,not_clean,https://www.edgeprop.sg/condo-apartment/springleaf-residence,springleaf-residence
Springleaf Residence,YISHUN,26,15 Aug 2025,815 Upper Thomson Road #16-XX,815 Upper Thomson Road,2,2160,1395000,Apartment,99 yrs from 15/07/2024,New Sale,646,60.015,Strata,N.A,URA,not_clean,https://www.edgeprop.sg/condo-apartment/springleaf-residence,springleaf-residence
Springleaf Residence,YISHUN,26,15 Aug 2025,815 Upper Thomson Road #14-XX,815 Upper Thomson Road,2,2146,1386000,Apartment,99 yrs from 15/07/2024,New Sale,646,60.015,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/springleaf-residence,springleaf-residence
Springleaf Residence,YISHUN,26,15 Aug 2025,815 Upper Thomson Road #01-XX,815 Upper Thomson Road,2,2066,1334000,Apartment,99 yrs from 15/07/2024,New Sale,646,60.015,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/springleaf-residence,springleaf-residence
Springleaf Residence,YISHUN,26,15 Aug 2025,815 Upper Thomson Road #03-XX,815 Upper Thomson Road,2,2087,1348000,Apartment,99 yrs from 15/07/2024,New Sale,646,60.015,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/springleaf-residence,springleaf-residence
Springleaf Residence,YISHUN,26,15 Aug 2025,815 Upper Thomson Road #09-XX,815 Upper Thomson Road,2,2112,1364000,Apartment,99 yrs from 15/07/2024,New Sale,646,60.015,Strata,N.A,URA,not_clean,https://www.edgeprop.sg/condo-apartment/springleaf-residence,springleaf-residence
Springleaf Residence,YISHUN,26,15 Aug 2025,815 Upper Thomson Road #08-XX,815 Upper Thomson Road,2,2107,1361000,Apartment,99 yrs from 15/07/2024,New Sale,646,60.015,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/springleaf-residence,springleaf-residence
Springleaf Residence,YISHUN,26,15 Aug 2025,815 Upper Thomson Road #07-XX,815 Upper Thomson Road,2,2100,1356000,Apartment,99 yrs from 15/07/2024,New Sale,646,60.015,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/springleaf-residence,springleaf-residence
Springleaf Residence,YISHUN,26,15 Aug 2025,815 Upper Thomson Road #13-XX,815 Upper Thomson Road,2,2160,1395000,Apartment,99 yrs from 15/07/2024,New Sale,646,60.015,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/springleaf-residence,springleaf-residence
Springleaf Residence,YISHUN,26,15 Aug 2025,815 Upper Thomson Road #05-XX,815 Upper Thomson Road,2,2093,1352000,Apartment,99 yrs from 15/07/2024,New Sale,646,60.015,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/springleaf-residence,springleaf-residence
Springleaf Residence,YISHUN,26,15 Aug 2025,815 Upper Thomson Road #06-XX,815 Upper Thomson Road,2,2096,1354000,Apartment,99 yrs from 15/07/2024,New Sale,646,60.015,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/springleaf-residence,springleaf-residence
Springleaf Residence,YISHUN,26,15 Aug 2025,815 Upper Thomson Road #21-XX,815 Upper Thomson Road,2,2203,1423000,Apartment,99 yrs from 15/07/2024,New Sale,646,60.015,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/springleaf-residence,springleaf-residence
Springleaf Residence,YISHUN,26,15 Aug 2025,815 Upper Thomson Road #11-XX,815 Upper Thomson Road,2,2121,1370000,Apartment,99 yrs from 15/07/2024,New Sale,646,60.015,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/springleaf-residence,springleaf-residence
Springleaf Residence,YISHUN,26,15 Aug 2025,815 Upper Thomson Road #12-XX,815 Upper Thomson Road,2,2131,1376000,Apartment,99 yrs from 15/07/2024,New Sale,646,60.015,Strata,N.A,URA,not_clean,https://www.edgeprop.sg/condo-apartment/springleaf-residence,springleaf-residence
Springleaf Residence,YISHUN,26,15 Aug 2025,815 Upper Thomson Road #22-XX,815 Upper Thomson Road,4,2230,2737000,Apartment,99 yrs from 15/07/2024,New Sale,1227,113.992,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/springleaf-residence,springleaf-residence
Springleaf Residence,YISHUN,26,15 Aug 2025,815 Upper Thomson Road #13-XX,815 Upper Thomson Road,4,2153,2642000,Apartment,99 yrs from 15/07/2024,New Sale,1227,113.992,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/springleaf-residence,springleaf-residence
Springleaf Residence,YISHUN,26,15 Aug 2025,815 Upper Thomson Road #05-XX,815 Upper Thomson Road,4,2106,2584000,Apartment,99 yrs from 15/07/2024,New Sale,1227,113.992,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/springleaf-residence,springleaf-residence
Springleaf Residence,YISHUN,26,15 Aug 2025,815 Upper Thomson Road #08-XX,815 Upper Thomson Road,4,2110,2589000,Apartment,99 yrs from 15/07/2024,New Sale,1227,113.992,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/springleaf-residence,springleaf-residence
Springleaf Residence,YISHUN,26,15 Aug 2025,815 Upper Thomson Road #06-XX,815 Upper Thomson Road,4,2109,2588000,Apartment,99 yrs from 15/07/2024,New Sale,1227,113.992,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/springleaf-residence,springleaf-residence
Springleaf Residence,YISHUN,26,15 Aug 2025,815 Upper Thomson Road #19-XX,815 Upper Thomson Road,4,2206,2707000,Apartment,99 yrs from 15/07/2024,New Sale,1227,113.992,Strata,N.A,URA,not_clean,https://www.edgeprop.sg/condo-apartment/springleaf-residence,springleaf-residence
Springleaf Residence,YISHUN,26,15 Aug 2025,815 Upper Thomson Road #17-XX,815 Upper Thomson Road,4,2186,2682000,Apartment,99 yrs from 15/07/2024,New Sale,1227,113.992,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/springleaf-residence,springleaf-residence
Springleaf Residence,YISHUN,26,15 Aug 2025,815 Upper Thomson Road #16-XX,815 Upper Thomson Road,4,2177,2672000,Apartment,99 yrs from 15/07/2024,New Sale,1227,113.992,Strata,N.A,URA,not_clean,https://www.edgeprop.sg/condo-apartment/springleaf-residence,springleaf-residence
Springleaf Residence,YISHUN,26,15 Aug 2025,815 Upper Thomson Road #07-XX,815 Upper Thomson Road,4,2112,2592000,Apartment,99 yrs from 15/07/2024,New Sale,1227,113.992,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/springleaf-residence,springleaf-residence
Springleaf Residence,YISHUN,26,15 Aug 2025,815 Upper Thomson Road #15-XX,815 Upper Thomson Road,4,2169,2662000,Apartment,99 yrs from 15/07/2024,New Sale,1227,113.992,Strata,N.A,URA,not_clean,https://www.edgeprop.sg/condo-apartment/springleaf-residence,springleaf-residence
Springleaf Residence,YISHUN,26,15 Aug 2025,815 Upper Thomson Road #21-XX,815 Upper Thomson Road,4,2222,2727000,Apartment,99 yrs from 15/07/2024,New Sale,1227,113.992,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/springleaf-residence,springleaf-residence
Springleaf Residence,YISHUN,26,15 Aug 2025,815 Upper Thomson Road #18-XX,815 Upper Thomson Road,4,2198,2697000,Apartment,99 yrs from 15/07/2024,New Sale,1227,113.992,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/springleaf-residence,springleaf-residence
Springleaf Residence,YISHUN,26,15 Aug 2025,815 Upper Thomson Road #24-XX,815 Upper Thomson Road,4,2251,2762000,Apartment,99 yrs from 15/07/2024,New Sale,1227,113.992,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/springleaf-residence,springleaf-residence
Springleaf Residence,YISHUN,26,15 Aug 2025,815 Upper Thomson Road #12-XX,815 Upper Thomson Road,4,2134,2619000,Apartment,99 yrs from 15/07/2024,New Sale,1227,113.992,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/springleaf-residence,springleaf-residence
Springleaf Residence,YISHUN,26,15 Aug 2025,815 Upper Thomson Road #03-XX,815 Upper Thomson Road,4,2099,2576000,Apartment,99 yrs from 15/07/2024,New Sale,1227,113.992,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/springleaf-residence,springleaf-residence
Springleaf Residence,YISHUN,26,15 Aug 2025,815 Upper Thomson Road #14-XX,815 Upper Thomson Road,4,2161,2652000,Apartment,99 yrs from 15/07/2024,New Sale,1227,113.992,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/springleaf-residence,springleaf-residence
Springleaf Residence,YISHUN,26,15 Aug 2025,815 Upper Thomson Road #10-XX,815 Upper Thomson Road,4,2130,2614000,Apartment,99 yrs from 15/07/2024,New Sale,1227,113.992,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/springleaf-residence,springleaf-residence
Springleaf Residence,YISHUN,26,15 Aug 2025,815 Upper Thomson Road #11-XX,815 Upper Thomson Road,4,2135,2620000,Apartment,99 yrs from 15/07/2024,New Sale,1227,113.992,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/springleaf-residence,springleaf-residence
Springleaf Residence,YISHUN,26,15 Aug 2025,815 Upper Thomson Road #25-XX,815 Upper Thomson Road,4,2259,2772000,Apartment,99 yrs from 15/07/2024,New Sale,1227,113.992,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/springleaf-residence,springleaf-residence
Springleaf Residence,YISHUN,26,15 Aug 2025,815 Upper Thomson Road #20-XX,815 Upper Thomson Road,4,2214,2717000,Apartment,99 yrs from 15/07/2024,New Sale,1227,113.992,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/springleaf-residence,springleaf-residence
Springleaf Residence,YISHUN,26,15 Aug 2025,815 Upper Thomson Road #09-XX,815 Upper Thomson Road,4,2125,2607000,Apartment,99 yrs from 15/07/2024,New Sale,1227,113.992,Strata,N.A,URA,not_clean,https://www.edgeprop.sg/condo-apartment/springleaf-residence,springleaf-residence
Springleaf Residence,YISHUN,26,15 Aug 2025,815 Upper Thomson Road #02-XX,815 Upper Thomson Road,4,2094,2570000,Apartment,99 yrs from 15/07/2024,New Sale,1227,113.992,Strata,N.A,URA,not_clean,https://www.edgeprop.sg/condo-apartment/springleaf-residence,springleaf-residence
Springleaf Residence,YISHUN,26,15 Aug 2025,815 Upper Thomson Road #04-XX,815 Upper Thomson Road,4,2103,2580000,Apartment,99 yrs from 15/07/2024,New Sale,1227,113.992,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/springleaf-residence,springleaf-residence
Springleaf Residence,YISHUN,26,15 Aug 2025,815 Upper Thomson Road #10-XX,815 Upper Thomson Road,2,2093,1104000,Apartment,99 yrs from 15/07/2024,New Sale,527,48.96,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/springleaf-residence,springleaf-residence
Springleaf Residence,YISHUN,26,15 Aug 2025,815 Upper Thomson Road #05-XX,815 Upper Thomson Road,2,2074,1094000,Apartment,99 yrs from 15/07/2024,New Sale,527,48.96,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/springleaf-residence,springleaf-residence
Springleaf Residence,YISHUN,26,15 Aug 2025,815 Upper Thomson Road #07-XX,815 Upper Thomson Road,2,2082,1098000,Apartment,99 yrs from 15/07/2024,New Sale,527,48.96,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/springleaf-residence,springleaf-residence
Springleaf Residence,YISHUN,26,15 Aug 2025,815 Upper Thomson Road #06-XX,815 Upper Thomson Road,2,2057,1085000,Apartment,99 yrs from 15/07/2024,New Sale,527,48.96,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/springleaf-residence,springleaf-residence
Springleaf Residence,YISHUN,26,15 Aug 2025,817 Upper Thomson Road #08-XX,817 Upper Thomson Road,3,2092,1644000,Apartment,99 yrs from 15/07/2024,New Sale,786,73.022,Strata,N.A,URA,not_clean,https://www.edgeprop.sg/condo-apartment/springleaf-residence,springleaf-residence
Springleaf Residence,YISHUN,26,15 Aug 2025,817 Upper Thomson Road #07-XX,817 Upper Thomson Road,3,2104,1653000,Apartment,99 yrs from 15/07/2024,New Sale,786,73.022,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/springleaf-residence,springleaf-residence
Springleaf Residence,YISHUN,26,15 Aug 2025,817 Upper Thomson Road #04-XX,817 Upper Thomson Road,3,2092,1644000,Apartment,99 yrs from 15/07/2024,New Sale,786,73.022,Strata,N.A,URA,not_clean,https://www.edgeprop.sg/condo-apartment/springleaf-residence,springleaf-residence
Springleaf Residence,YISHUN,26,15 Aug 2025,817 Upper Thomson Road #03-XX,817 Upper Thomson Road,3,2088,1641000,Apartment,99 yrs from 15/07/2024,New Sale,786,73.022,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/springleaf-residence,springleaf-residence
Springleaf Residence,YISHUN,26,15 Aug 2025,817 Upper Thomson Road #05-XX,817 Upper Thomson Road,3,2074,1630000,Apartment,99 yrs from 15/07/2024,New Sale,786,73.022,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/springleaf-residence,springleaf-residence
Springleaf Residence,YISHUN,26,15 Aug 2025,817 Upper Thomson Road #11-XX,817 Upper Thomson Road,3,2111,1659000,Apartment,99 yrs from 15/07/2024,New Sale,786,73.022,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/springleaf-residence,springleaf-residence
Springleaf Residence,YISHUN,26,15 Aug 2025,817 Upper Thomson Road #06-XX,817 Upper Thomson Road,3,2100,1650000,Apartment,99 yrs from 15/07/2024,New Sale,786,73.022,Strata,N.A,URA,not_clean,https://www.edgeprop.sg/condo-apartment/springleaf-residence,springleaf-residence
Springleaf Residence,YISHUN,26,15 Aug 2025,817 Upper Thomson Road #23-XX,817 Upper Thomson Road,5,2298,3339000,Apartment,99 yrs from 15/07/2024,New Sale,1453,134.988,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/springleaf-residence,springleaf-residence
Springleaf Residence,YISHUN,26,15 Aug 2025,817 Upper Thomson Road #25-XX,817 Upper Thomson Road,5,2295,3335000,Apartment,99 yrs from 15/07/2024,New Sale,1453,134.988,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/springleaf-residence,springleaf-residence
Springleaf Residence,YISHUN,26,15 Aug 2025,817 Upper Thomson Road #08-XX,817 Upper Thomson Road,5,2139,3108000,Apartment,99 yrs from 15/07/2024,New Sale,1453,134.988,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/springleaf-residence,springleaf-residence
Springleaf Residence,YISHUN,26,15 Aug 2025,817 Upper Thomson Road #07-XX,817 Upper Thomson Road,5,2125,3088000,Apartment,99 yrs from 15/07/2024,New Sale,1453,134.988,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/springleaf-residence,springleaf-residence
Springleaf Residence,YISHUN,26,15 Aug 2025,817 Upper Thomson Road #18-XX,817 Upper Thomson Road,5,2252,3272000,Apartment,99 yrs from 15/07/2024,New Sale,1453,134.988,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/springleaf-residence,springleaf-residence
