lat,lon,name,stop_code,route_count
1.30035,103.79707,Blk 72,11451,1
1.30097,103.79685,Blk 50,11459,1
1.30114,103.80189,Queensway Sec Sch,11469,2
1.29952,103.80315,Opp The Fisherman Ch,11471,2
1.29812,103.80601,Queenstown Lib,11481,2
1.29882,103.8044,Blk 30,11489,2
1.2971,103.80764,Opp Queenstown Pr Sch,11491,2
1.29685,103.80789,Queenstown Pr Sch,11499,2
1.28595,103.80252,Alexandra Hosp,11511,11
1.28666,103.80334,Opp Queensway Shop Ctr,11519,10
1.28857,103.80543,Anchorpoint,11521,6
1.28903,103.80609,Bef IKEA Ind Bldg,11529,4
1.29109,103.80753,Opp Lea Hin Hardware Fty,11531,6
1.29117,103.80786,Lea Hin Hardware Fty,11539,4
1.29236,103.80579,Opp Queens,11541,1
1.29127,103.8041,Tiong Ghee Tp,11551,1
1.29107,103.80248,Blk 166,11561,1
1.29256,103.80303,Blk 158,11579,1
1.29299,103.80401,Blk 157,11589,1
1.29421,103.80315,Blk 153,11599,1
1.29189,103.80212,Blk 163,11609,1
1.31908,103.78243,Bef Moonbeam Wk,12021,5
1.31958,103.78244,Opp Moonbeam Wk,12029,6
1.3208,103.77963,Pandan Valley Condo,12031,6
1.32105,103.78019,Opp Pandan Valley Condo,12039,6
1.32049,103.77653,Aft Pandan Valley,12041,5
1.32091,103.77656,Opp Pandan Valley,12049,6
1.32043,103.77506,Pine Gr Condo,12051,5
1.32073,103.77516,Opp Pine Gr Condo,12059,6
1.32179,103.77087,Blk 109,12061,8
1.32143,103.77104,Opp Blk 109A,12069,7
1.32402,103.77219,Blk 116,12071,8
1.32383,103.77263,Opp Blk 116,12079,7
1.32527,103.77424,Clementi N'hood Pk,12081,8
1.32626,103.77571,Opp Maju Camp,12089,7
1.32918,103.77715,SIM Campus,12091,8
1.32784,103.7767,Opp SIM Campus,12099,7
1.33244,103.77769,Ngee Ann Poly,12101,8
1.33082,103.77801,Opp Ngee Ann Poly,12109,7
1.31912,103.77223,Bef Clementi Rd,12111,5
1.31965,103.77279,Police KINS Trg Camp,12119,6
1.31165,103.78715,Blk 7,12121,3
1.31182,103.78733,Blk 3,12129,1
1.31416,103.78506,Aft Grove Ave,12131,1
1.31453,103.78504,Aft Mt Sinai Lane,12139,1
1.31574,103.78239,Opp Henry Pk,12141,1
1.31577,103.78266,Henry Pk,12149,1
1.31865,103.78128,Bef Moonbeam Terr,12151,1
1.31917,103.77724,Pandan Valley,12169,1
1.3168,103.77699,Montview,12179,1
1.31643,103.78022,Bef Mt Sinai Dr,12189,1
1.31548,103.77821,Opp Village Twr,12199,1
1.32671,103.764,LogisHub @ Clementi,12201,2
1.32653,103.7643,Opp LogisHub @ Clementi,12209,2
1.31721,103.78071,Bef Mt Sinai Wk,12211,1
1.3065,103.81932,Napier Stn Exit 2,13011,9
1.30674,103.82013,Napier Stn Exit 1,13019,10
1.30634,103.81431,Aft Min of Foreign Affairs,13021,7
1.30672,103.81452,Bef Tyersall Ave,13029,8
1.29913,103.81707,Opp Chatsworth Rd,13031,2
1.29982,103.81744,Bef Chatsworth Rd,13039,2
1.30243,103.81968,Aft Camp Rd,13041,2
1.30262,103.82045,Bef Rochalie Dr,13049,2
1.29334,103.82637,Opp Valley Pt,13051,5
1.29328,103.82663,Valley Pt,13059,5
1.29477,103.82853,Stellar RV,13062,3
1.29535,103.82964,RV Suites,13063,2
1.29488,103.82881,RV Residences,13069,5
1.29634,103.83294,Great World Stn Exit 5,13071,4
1.29612,103.83229,Great World Stn Exit 4,13079,5
1.29591,103.83624,St. Thomas Wk,13081,4
1.29575,103.83604,Opp St. Thomas Wk,13089,5
1.29593,103.83938,Aft Kim Yam Rd,13091,4
1.29578,103.83961,Bef Kim Yam Rd,13099,5
1.29414,103.84231,Opp Mohd Sultan Rd,13101,4
1.29351,103.84272,UE Sq/Bef Mohd Sultan Rd,13109,5
1.29425,103.8325,Great World Stn Exit 3,13119,9
1.29409,103.83084,Opp Great World City,13121,7
1.29764,103.82998,Aft Zion Full Gospel Ch,13141,8
1.29796,103.83053,Bef Zion Full Gospel Ch,13159,8
1.2991,103.82839,Grange 80 Condo,13169,1
1.29907,103.82651,Gramercy Pk,13171,1
1.29926,103.82665,Cliveden At Grange,13179,1
1.30023,103.82403,Aft One Tree Hill,13181,1
1.30038,103.82415,Bef One Tree Hill,13189,1
1.30246,103.82978,Opp Orchard Stn Exit 12,13191,8
1.30213,103.82988,Aft Orchard Stn Exit 12,13199,8
1.30454,103.8221,British High Commission,13201,2
1.30403,103.82206,Opp British High Comsn,13209,2
1.26704,103.81901,HarbourFront Int,14009,10
1.26795,103.82553,Bef Mt Faber Lodge,14011,7
1.26849,103.82572,Opp Mt Faber Lodge,14019,7
1.27133,103.82478,The Pearl @ Mt Faber,14021,5
1.27247,103.82419,Blk 105,14029,5
1.27624,103.82306,St. Theresa's Convent,14031,8
1.27664,103.82346,Opp St. Theresa's Convent,14039,8
1.27327,103.81247,Blk 54,14041,5
1.27324,103.81304,Opp Blk 55,14049,4
1.27585,103.81516,Aft Telok Blangah Hts,14051,5
1.27603,103.81561,Bef Telok Blangah Hts,14059,5
1.27231,103.83862,Opp Former Railway Stn,14061,9
1.27254,103.83641,Former Railway Stn,14069,9
1.2722,103.8339,Keppel Workshop,14071,8
1.2709,103.83089,Tg Pagar DP Blk F5,14081,8
1.27046,103.82979,Opp Tg Pagar DP Blk F5,14089,8
1.26838,103.82826,Opp Keppel DP Blk 517,14101,8
1.26805,103.82722,Keppel DP Blk 517,14109,8
1.26592,103.82228,Opp VivoCity,14119,16
1.26591,103.81926,Opp HarbourFront Int,14121,12
1.26608,103.81978,HarbourFront Stn Exit A,14129,16
1.2674,103.81675,Caribbean at Keppel Bay,14131,14
1.26864,103.81547,Bef Seah Im Rd,14139,14
1.26552,103.82211,HarbourFront Stn/Vivocity,14141,16
1.26965,103.81294,Opp Hotel Faber Pk,14151,14
1.26994,103.81315,Hotel Faber Pk,14159,14
1.27076,103.8101,Telok Blangah Stn,14161,14
1.27119,103.80942,Opp Telok Blangah Stn,14169,14
1.27146,103.80655,Opp Yeo's Bldg,14171,13
1.27188,103.8063,Yeo's Bldg,14179,13
1.27269,103.80398,Aft Alexandra Rd,14189,13
1.28122,103.81211,Blk 105 CP,14191,4
1.28132,103.81275,Blk 118,14199,4
1.28167,103.80915,Blk 110,14201,4
1.28176,103.80959,Aft Hewlett Packard,14209,4
1.28161,103.80522,ISS Intl Sch,14211,4
1.28219,103.80685,Opp Blk 114,14219,4
1.27359,103.82893,Opp Ch of St. Teresa,14221,4
1.27371,103.82858,Ch of St. Teresa,14229,4
1.27101,103.82667,Keppel DP Blk 519,14231,4
1.27178,103.82714,Opp Keppel DP Blk 519,14239,4
1.27914,103.81687,Opp Blk 1,14241,8
1.27947,103.8174,Blk 1,14249,7
1.27785,103.81866,Blk 11,14259,2
1.27758,103.81999,Blk 10,14269,2
1.27568,103.81915,Al-Amin Mque,14271,4
1.27592,103.81921,Blk 25,14279,6
1.277,103.81804,SAFRA Mt Faber,14281,4
1.27468,103.82133,Blk 27,14291,6
1.27489,103.82127,Opp Blk 27,14299,4
1.27129,103.82303,Blk 41,14309,2
1.27348,103.82064,Blk 28,14319,2
1.27455,103.80943,Blk 67,14329,2
1.27695,103.81107,Opp Blk 70B,14331,2
1.27666,103.81125,Blk 70A,14339,3
1.27593,103.81347,Opp Blk 59,14341,2
1.27579,103.8134,Blk 59,14349,3
1.27275,103.81036,Aft Blk 48,14351,1
1.27289,103.81035,Blk 50,14359,2
1.28154,103.80366,The Interlace,14369,4
1.27244,103.82379,Blk 40,14379,7
1.27413,103.82554,Blk 109,14381,3
1.27428,103.82501,Aft Radin Mas Pr Sch,14389,3
1.27791,103.80859,Opp Blk 85,14391,2
1.27764,103.80859,Blk 85,14399,2
1.28201,103.80665,Blk 114,14471,4
1.27238,103.82159,Blk 36 Mkt/FC,14489,2
1.27279,103.80795,Opp Telok Blangah Mkt/FC,14491,2
1.27291,103.80782,Telok Blangah Mkt/FC,14499,1
1.27687,103.80648,Opp Blk 91A,14501,2
1.27565,103.80681,Blk 92B,14509,1
1.25671,103.82084,Resorts World Sentosa,14519,1
1.2536,103.82043,Village Hotel,14521,1
1.25323,103.82122,Opp Village Hotel,14529,1
1.25143,103.81855,Beach Stn Ter,14539,1
1.27463,103.80189,Alexandra Retail Ctr,15041,12
1.27459,103.80216,Opp Alexandra Retail Ctr,15049,12
1.27698,103.80238,Alexandra Pt,15051,12
1.27686,103.8027,Opp Alexandra Pt,15059,12
1.28142,103.78701,Opp Lor Sarhad,15071,1
1.28078,103.78683,Aft Lor Sarhad,15079,2
1.28291,103.78781,Opp Natl Leadership Inst,15091,1
1.28306,103.78789,Natl Leadership Inst,15099,2
1.28618,103.78562,Opp LP 31,15101,1
1.28592,103.78581,LP 30,15109,2
1.28676,103.78484,Sci Pk 2/The Galen,15111,1
1.28704,103.78501,Opp Sci Pk 2/The Galen,15119,2
1.28894,103.78373,Sci Pk 2/The Gemini,15121,1
1.28916,103.78402,Opp Sci Pk 2/The Gemini,15129,2
1.29254,103.78449,Kent Ridge Stn,15131,3
1.29241,103.78458,Kent Ridge Stn Exit B,15139,5
1.27276,103.80096,Labrador Pk Stn,15141,8
1.27342,103.80056,Opp Labrador Pk Stn,15149,9
1.27389,103.79822,Opp Mapletree Biz City,15151,8
1.27426,103.79839,Mapletree Business City,15159,9
1.27444,103.79666,Opp HarbourSide Bldg 2,15161,8
1.27481,103.79674,HarbourSide Bldg 2,15169,9
1.29108,103.78541,1A Sci Pk Dr (Geneo),15181,3
1.2908,103.7855,Ascent,15189,2
1.27581,103.79264,Pasir Panjang Stn/FC,15191,7
1.27604,103.79318,Opp Currency Hse,15199,8
1.27681,103.78971,Aft Pasir Panjang Stn,15201,8
1.27707,103.79023,Bef Pasir Panjang Stn,15209,8
1.27792,103.78643,Opp Pasir View Pk,15211,2
1.27818,103.78701,Pasir View Pk,15219,7
1.2795,103.78549,Aft Sth Buona Vista Rd,15221,7
1.27938,103.78573,Bef Sth Buona Vista Rd,15229,6
1.29425,103.76988,Kent Ridge Ter,16009,9
1.28278,103.78187,Opp Haw Par Villa Stn,16011,8
1.28278,103.78218,Haw Par Villa Stn,16019,7
1.28626,103.77981,Opp Gloria Mansion,16021,7
1.28608,103.78022,Gloria Mansion,16029,6
1.28801,103.77846,Opp S'pore Science Pk II,16031,8
1.28799,103.77872,S'pore Science Pk II,16039,7
1.28931,103.7766,Opp Luxe Ville,16041,8
1.28911,103.77739,Whitehaven,16049,7
1.29015,103.77426,The Crystal Tabernacle Ch,16051,8
1.28967,103.77593,Jamiyah Halfway Hse,16059,7
1.29046,103.77356,Opp Heng Mui Keng Terr,16061,9
1.29065,103.7737,Heng Mui Keng Terr,16069,8
1.2913,103.77117,Opp Pasir Panjang PO,16071,8
1.29141,103.7713,Bef Pasir Panjang PO,16079,7
1.29196,103.76866,Aft Palm Green Condo,16081,8
1.29201,103.76908,Aft Clementi Rd,16089,7
1.29948,103.77923,NUS Sports Centre,16091,5
1.30061,103.77815,Opp NUS Sports Centre,16099,5
1.28924,103.77969,Inst of Micro-electronics,16101,1
1.28911,103.77951,The Alpha,16109,1
1.28701,103.78283,Aries,16111,1
1.28698,103.78261,Teletech Pk,16119,1
1.28651,103.78345,Galen,16121,1
1.29488,103.76935,Opp Kent Ridge Ter,16131,4
1.29538,103.76975,Bef Kent Ridge Ter,16139,3
1.29787,103.7696,Tentera Diraja Mque,16141,4
1.29782,103.76994,SDE3,16149,6
1.30076,103.76994,The Japanese Pr Sch,16151,4
1.3006,103.77017,Coll of Design & Engrg,16159,6
1.30108,103.77369,NUS Museums,16161,1
1.30098,103.7727,NUS Raffles Hall,16169,4
1.2989,103.77438,Yusof Ishak Hse,16171,2
1.29898,103.77418,Opp Yusof Ishak Hse,16179,6
1.29657,103.77254,Ctrl Lib,16181,2
1.29723,103.77276,Information Technology,16189,6
1.29614,103.77037,Aft Kent Ridge Dr,16191,2
1.29639,103.77073,Aft Architecture Dr,16199,6
1.2813,103.78411,Barossa Gdns,16201,7
1.28159,103.78401,Horizon Residences,16209,6
1.27942,103.78358,Wharves Bldg,16211,2
1.28016,103.78362,Opp Wharves Bldg,16219,2
1.28298,103.78118,Opp Haw Par Villa Stn,16221,2
1.28301,103.7816,Haw Par Villa Stn,16229,2
1.28636,103.77853,Wholesale Ctr,16231,2
1.28644,103.77893,Opp Wholesale Ctr,16239,2
1.2891,103.77353,Bef West Coast Pk,16241,2
1.28928,103.77401,Bef Wholesale Ctr,16249,2
1.30982,103.76816,Opp Blk 420A,16891,1
1.30778,103.76989,Opp Nan Hua High Sch,16991,1
1.31492,103.76412,Clementi Int,17009,16
1.29387,103.76688,Opp Varsity Pk,17011,5
1.2938,103.76705,Varsity Pk,17019,5
1.29674,103.76691,Waseda S Snr High Sch,17021,5
1.29695,103.7671,Opp Waseda S Snr High Sch,17029,5
1.30172,103.76568,Kent Ridge Sec Sch,17031,6
1.30153,103.76606,Opp Kent Ridge Sec Sch,17039,6
1.30421,103.76456,Blk 726 Clementi West Mkt,17041,7
1.30471,103.7646,Blk 601,17049,6
1.31726,103.7624,Opp Regent Pk,17051,5
1.31694,103.7617,Regent Pk,17059,6
1.30776,103.76181,Blk 701,17061,6
1.30777,103.76214,Opp Blk 701,17069,6
1.30892,103.76044,Blk 513,17071,6
1.30968,103.75999,Blk 512,17079,6
1.2995,103.76458,Aft West Coast Highway,17081,1
1.29968,103.76543,Bef West Coast Cres,17089,1
1.30905,103.77158,Aft Clementi Ave 1,17091,4
1.30783,103.77165,UTown - Cendana,17099,6
1.31487,103.77179,Blk 352,17101,6
1.31553,103.77218,Opp Blk 352,17109,5
1.3178,103.77125,Blk 343,17111,6
1.31728,103.77193,Opp Blk 343,17119,5
1.30476,103.76945,Blk 610,17121,7
1.30514,103.76986,Aft NUS High Sch,17129,5
1.30804,103.76591,Clementi Flyover,17131,7
1.30765,103.76674,Aft Clementi Ave 2,17139,8
1.311,103.7635,Clementi Stadium,17141,7
1.31172,103.76346,Blk 426,17149,7
1.3117,103.76961,Blk 410,17151,13
1.31198,103.76981,Blk 365,17159,14
1.31241,103.76685,Blk 455,17161,18
1.31285,103.7668,Blk 329,17169,8
1.31533,103.76486,Clementi Stn Exit A/Mall,17171,18
1.31528,103.76536,Clementi Stn Exit B,17179,12
1.3175,103.76389,Opp Blk 317,17181,11
1.31791,103.76406,Blk 317,17189,14
1.30567,103.76989,NUS High Sch,17191,3
1.32056,103.76735,Blk 308,17201,2
1.31829,103.7659,Bet Blks 315/318,17211,2
1.3182,103.76616,Blk 376,17219,2
1.31736,103.7679,Blk 377,17221,4
1.31728,103.76824,Blk 335,17229,4
1.31244,103.76585,NTUC Fairprice,17239,10
1.31519,103.76906,Blk 334,17241,4
1.31517,103.76934,Blk 355,17249,3
1.31148,103.76744,Blk 460,17251,5
1.31093,103.76746,Opp Blk 460,17259,6
1.30514,103.76274,Blk 730,17269,1
1.30292,103.76319,Blk 723,17279,1
1.30232,103.76471,West Coast CC,17289,1
1.29035,103.7697,West Coast Pk,17291,2
1.29061,103.77005,Opp West Coast Pk,17299,2
1.29495,103.76517,Opp West Coast View,17301,2
1.29537,103.76525,West Coast View,17309,2
1.30102,103.76229,Opp Blk 801C,17311,1
1.30184,103.7623,Blk 716,17319,1
1.30483,103.76035,Tien Wah Press Bldg,17321,1
1.30505,103.76058,Blk 705,17329,1
1.30759,103.75833,Opp Blk 518,17331,1
1.30786,103.7585,Blk 518,17339,1
1.29358,103.76576,Aft Clementi Rd,17351,2
1.29334,103.76622,Bef Clementi Rd,17359,2
1.2986,103.76346,Opp West Coast Lk,17361,1
1.29841,103.76387,Aft West Coast Lk,17369,2
1.32058,103.76357,Blk 201,17371,2
1.32049,103.76389,Blk 304,17379,2
1.29908,103.76686,West Bay Resort Condo,17381,5
1.29908,103.767,Opp West Bay Resort Condo,17389,5
1.28087,103.8021,Aft HortPark,18011,8
1.28091,103.80252,Bef Telok Blangah Hill Pk,18019,10
1.29645,103.78892,Opp Tempco Mfg,18021,1
1.2961,103.78918,Tempco Mfg,18029,1
1.28836,103.79317,Normanton Pk,18041,7
1.29018,103.79208,Opp Science Pk,18049,9
1.29864,103.78734,one-north Stn,18051,1
1.29849,103.78721,Opp one-north Stn,18059,1
1.29672,103.78738,Blk 71,18061,1
1.29649,103.78755,Opp Blk 71,18069,1
1.29543,103.78449,NUH,18071,4
1.29648,103.78455,Opp NUH,18079,5
1.29479,103.78734,Blk 55,18081,1
1.29481,103.78757,S'pore Post,18089,1
1.29393,103.78954,Bef Ayer Rajah Cres,18099,1
1.29282,103.78635,5 Sci Pk Dr,18101,7
1.29403,103.78673,Blk 55/Opp 5 Sci Pk Dr,18109,8
1.30059,103.78448,Fairfield Meth Pr Sch,18111,6
1.30005,103.78467,Opp Fairfield Meth Pr Sch,18119,5
1.29751,103.78542,Opp Ayer Rajah Ind Est,18121,8
1.29776,103.78571,Ayer Rajah Ind Est,18129,10
1.2895,103.79183,Science Pk,18131,8
1.30418,103.78788,Aft Anglo-Chinese JC,18141,10
1.30253,103.78724,Essec Business Sch,18149,11
1.30051,103.78864,Opp one-north Stn/Galaxis,18151,1
1.30035,103.78858,one-north Stn/Galaxis,18159,1
1.29905,103.79413,Bef Weyhill Cl,18171,1
1.29988,103.79305,Opp Weyhill Cl,18179,1
1.29715,103.79369,Opp Tanglin Trust Sch,18181,1
1.2984,103.7939,Tanglin Trust Sch,18189,1
1.29446,103.79594,Bef Whitchurch Rd,18191,1
1.29544,103.79408,Aft Whitchurch Rd,18199,1
1.29498,103.79323,Mediacorp Campus,18201,1
1.29162,103.79522,Infinite Studios,18211,1
1.2963,103.78347,NUH,18221,1
1.29679,103.78319,Opp NUH,18239,2
1.29092,103.78708,7 Sci Pk Dr (Geneo),18241,3
1.29072,103.78713,DNV Technology Ctr,18249,2
1.29068,103.78845,71 Sci Pk Dr,18251,3
1.29016,103.78934,Opp DSO Natl Laboratories,18261,3
1.2901,103.78919,DSO Natl Laboratories,18269,2
1.28841,103.78993,Blk 85,18271,3
1.28841,103.78977,Opp Blk 85,18279,2
1.28753,103.79121,Opp Normanton Pk/R'ford,18281,3
1.28738,103.79121,Opp R'ford/Normanton Pk,18289,2
1.29739,103.78093,Lim Seng Tjoe Bldg (LT 27),18301,1
1.29752,103.78134,Blk S17,18309,2
1.29744,103.77792,Blk S12,18311,1
1.29753,103.77813,Opp University Hall,18319,2
1.29879,103.77562,Opp University Health Ctr,18321,1
1.29892,103.77611,University Health Ctr,18329,2
1.29485,103.78438,Kent Ridge Stn Exit A/NUH,18331,1
1.29506,103.78456,Opp Kent Ridge Stn Exit A,18339,2
1.30782,103.78424,Blk 19A CP,19011,5
1.30807,103.78476,Blk 27,19019,5
1.30965,103.7812,SP SMA,19021,7
1.30956,103.78202,Opp SP SMA,19029,7
1.31123,103.77838,Dover Stn Exit A,19031,7
1.31168,103.77868,Dover Stn Exit B,19039,7
1.31236,103.77553,Opp Sch of Science & Tech,19041,7
1.31266,103.77479,Sch of Science & Tech,19049,7
1.30896,103.77392,New Town Sec Sch,19051,3
1.30895,103.77272,UTown - RC4,19059,2
1.30752,103.77782,Ayer Rajah Telecoms,19061,3
1.30779,103.77671,Opp Ayer Rajah Telecoms,19069,2
1.30516,103.78108,Opp ACS Independent,19071,6
1.30607,103.78013,Dover Ct Intl Sch,19079,2
1.30257,103.78282,Opp ACS Boarding Sch,19081,6
1.3037,103.78184,ACS Independent,19089,5
1.30739,103.78208,S'pore Poly,19091,3
1.30697,103.78191,Opp S'pore Poly,19099,3
1.31309,103.76129,Blk 506,20011,4
1.31358,103.76151,Blk 431,20019,8
1.31676,103.75789,NEWest,20021,5
1.31773,103.75768,Opp NEWest,20029,6
1.32056,103.75465,The Infiniti,20031,5
1.32102,103.75472,Opp The Infiniti,20039,6
1.32259,103.74754,Cycle & Carriage,20051,4
1.32332,103.74769,Opp Cycle & Carriage,20059,6
1.32381,103.74299,Aft Jurong Town Hall Rd,20061,3
1.32406,103.74419,Bef Jurong Town Hall Rd,20069,4
1.3266,103.73879,Carrier S'pore,20081,4
1.32703,103.73922,Opp Carrier S'pore,20089,5
1.31994,103.76222,Nan Hua Pr Sch,20101,8
1.32085,103.76207,Aft Clementi Fire Stn,20109,10
1.32024,103.73708,Opp Blk 51,20121,6
1.32035,103.73754,Bet Blks 50/51,20129,4
1.31559,103.75185,S'pore Food Ind Bldg,20131,5
1.31584,103.75204,Bef West Coast Rise,20139,5
1.31772,103.74877,Opp Blk 408,20141,5
1.31796,103.74897,Blk 408,20149,5
1.3183,103.74631,Opp Blk 411,20151,2
1.31851,103.7464,Blk 411,20159,4
1.31915,103.74214,Opp Blks 34/35,20161,4
1.31928,103.74251,Blk 35,20169,3
1.31968,103.73984,Opp Blk 47,20171,4
1.32,103.7391,Blk 31,20179,3
1.32048,103.74746,Ayer Rajah CC,20181,4
1.32031,103.74727,Opp Ayer Rajah CC,20189,5
1.31924,103.74846,Blk 407,20191,4
1.31908,103.7482,Blk 410,20199,5
1.32133,103.74386,Bef Blk 39,20201,6
1.32145,103.74421,Bef Jurong Town Hall Rd,20209,5
1.32177,103.74184,Blk 41,20211,6
1.32206,103.74143,Opp Blk 41,20219,5
1.32234,103.73944,Bef Hasanah Mque,20231,6
1.32247,103.73947,Aft Hasanah Mque,20239,5
1.32116,103.73638,Opp Blk 54,20241,1
1.32162,103.7367,Blk 54,20249,1
1.31976,103.74447,Bef Teban Gdns Rd,20251,3
1.32014,103.74508,C'wealth Sec Sch,20259,7
1.3216,103.74546,Aft Pandan Gdns,20261,7
1.32152,103.74581,Bef Pandan Gdns,20269,6
1.32528,103.74551,Opp German Ctr,20271,12
1.31234,103.75484,Opp The Japanese Sec Sch,20281,6
1.31249,103.75503,The Japanese Sec Sch,20289,5
1.31095,103.75771,Opp Blk 501,20291,6
1.31093,103.75858,Blk 501,20299,6
1.31062,103.75404,Blk L Pandan Light Ind Pk,20309,1
1.31259,103.75284,Blk T Pandan Light Ind Pk,20319,1
1.31503,103.75102,S'pore Food Ind,20329,1
1.31329,103.74926,Vejoil Pte Ltd,20331,1
1.31186,103.75047,Pan Tech Ind Cplx,20341,1
1.32534,103.72867,Aft Jurong Lake,21011,4
1.32555,103.72703,Aft Yuan Ching Rd,21019,5
1.32419,103.72379,Bef Jurong Port Rd,21021,4
1.3243,103.72181,Aft Corp Pl,21029,7
1.32092,103.72012,Aft Jln Terusan,21041,3
1.32107,103.72025,Bef Jln Terusan,21049,3
1.31226,103.73045,Bef Penjuru Rd,21051,1
1.31195,103.73014,Aft Penjuru Rd,21059,2
1.31237,103.71919,Bef Jln Tepong,21069,2
1.31394,103.72227,Jurong Abattoir,21071,1
1.31343,103.7228,Opp Jurong Abattoir,21079,4
1.31206,103.72296,Bef Jln Buroh,21089,2
1.31014,103.7111,Jurong Island Checkpt,21099,2
1.311,103.7211,Ctrl Fish Proc Fty,21109,2
1.31443,103.71238,Aft Jurong Pier Rd,21111,1
1.31397,103.71202,Bef Jurong Pier Rd,21119,2
1.31469,103.71602,SPC Svc Stn,21121,1
1.31427,103.71493,Opp SPC Svc Stn,21129,2
1.31471,103.71799,Bef Jurong Port Rd,21131,1
1.31433,103.71847,Aft Jurong Port Rd,21139,2
1.31517,103.71957,Aft Jln Buroh,21141,3
1.31563,103.7199,Jurong Port Workshops,21149,3
1.31699,103.71989,CWT Distripk,21151,3
1.31869,103.72043,Sin Soon Huat,21159,3
1.35044,103.71274,Blk 216B,21161,3
1.35074,103.71276,Opp Blk 216B,21169,2
1.32582,103.71907,Opp Corp Pl,21171,6
1.32586,103.7193,Corp Pl,21179,10
1.32992,103.72095,Opp Blk 161,21181,3
1.33026,103.72122,Blk 161,21189,2
1.33291,103.72045,Opp Blk 178,21191,1
1.33331,103.72051,Blk 178,21199,1
1.33683,103.71779,Opp Taman Jurong Greens,21201,1
1.33688,103.71806,Taman Jurong Greens,21209,1
1.34005,103.71607,Opp Lakepoint Condo,21211,5
1.3401,103.71626,Lakepoint Condo,21219,7
1.34206,103.71601,Opp S'pore A'space Mfg,21229,7
1.3436,103.71599,Blk 203,21231,3
1.3445,103.71633,Opp Blk 203,21239,3
1.34974,103.71235,Blk 216 CP,21241,6
1.34958,103.71249,Blk 213,21249,4
1.33624,103.71035,Bef Quality Rd,21251,2
1.33604,103.71044,Aft Quality Rd,21259,3
1.33394,103.71025,Aft Chin Bee Ave,21261,3
1.33418,103.7105,Bef Chin Bee Ave,21269,2
1.33466,103.71947,Opp Assyakirin Mque,21271,1
1.33491,103.71953,Assyakirin Mque,21279,1
1.31585,103.70943,Aft Jln Buroh,21291,1
1.31601,103.70992,Bef Jln Buroh,21299,2
1.32007,103.71014,Opp Jln Pesawat,21301,1
1.31919,103.71055,Aft Jln Pesawat,21309,2
1.32312,103.70954,Bef Tractor Rd,21311,1
1.32377,103.7098,Opp Tractor Rd,21319,2
1.32624,103.70885,UTOC Engrg,21321,1
1.32692,103.70902,Opp UTOC Engrg,21329,2
1.33029,103.70797,Opp Premier Milk Pte Ltd,21331,1
1.32991,103.70831,Premier Milk Pte Ltd,21339,2
1.33517,103.70896,Opp GSK,21341,1
1.33554,103.7093,GSK,21349,2
1.33882,103.70956,Bef Boon Lay Way,21351,4
1.33867,103.70996,Aft ST Kinetics,21359,4
1.34302,103.70767,Blk 695,21361,8
1.34309,103.708,Opp Blk 695,21369,6
1.34523,103.70618,Blk 680C,21371,8
1.34535,103.70649,Blk 263,21379,7
1.35046,103.70982,St. Joseph's Hme,21381,1
1.35006,103.70993,Opp St. Joseph's Hme,21389,1
1.34485,103.70848,River Valley High Sch,21391,5
1.34481,103.70806,Opp River Valley High Sch,21399,7
1.34339,103.71207,Blk 191,21409,2
1.34393,103.71033,Opp Blk 188,21411,2
1.34388,103.71058,Blk 188,21419,4
1.3472,103.71033,Blk 176,21421,9
1.3474,103.71059,Blk 185,21429,9
1.34766,103.71241,Blk 210,21431,3
1.34842,103.71166,Boon Lay CC,21439,5
1.34638,103.71326,Blk 207,21441,3
1.3464,103.71306,Boon Lay Shop Ctr,21449,5
1.34525,103.71473,Blk 206,21451,4
1.34558,103.71491,Blk 209,21459,4
1.32732,103.71799,Bef Tukang Innovation Dr,21461,1
1.32748,103.71809,Bef Chia Ping Rd,21469,1
1.32673,103.71543,Bef Tukang Innovation Lane,21471,1
1.32692,103.7157,Aft Tukang Innovation Lane,21479,1
1.32595,103.71193,Grundfos,21481,1
1.32616,103.7122,Opp Grundfos,21489,1
1.32686,103.71083,Bef Intl Rd,21491,1
1.32656,103.71102,Bef Jln Tukang,21499,1
1.33043,103.71,Bef Meiji Seika,21501,1
1.33116,103.70999,Opp Meiji Seika,21509,1
1.33312,103.71108,Bef Chin Bee Rd,21511,1
1.33296,103.71129,Aft Chin Bee Rd,21519,2
1.33414,103.71459,PB Packaging Systems,21521,1
1.33408,103.7151,Aft Third Chin Bee Rd,21529,2
1.33188,103.71634,Clariant S'pore,21531,1
1.33131,103.71635,Opp Kaily Packaging,21539,2
1.33138,103.71986,Aft Fourth Chin Bee Rd,21541,1
1.33088,103.719,Automotive Technology,21549,2
1.32666,103.72099,Blk 151,21551,5
1.32663,103.72064,CISCO Recall,21559,9
1.3288,103.72275,Blk 158,21561,6
1.32857,103.7229,Opp Blk 158,21569,8
1.33057,103.72307,Opp Jurong Sec Sch,21571,6
1.33013,103.72318,Jurong Sec Sch,21579,8
1.33243,103.72329,Blk 65,21581,6
1.33247,103.72346,Opp Blk 65,21589,7
1.33476,103.72243,Opp Blk 117,21591,6
1.33468,103.72268,Blk 117,21599,7
1.33727,103.7211,Blk 357,21601,6
