Project,planning_area,Postal District,Date of Sale,Address,Street,Bedrooms,Unit Price ($psf),Price ($),Type,Tenure,Sale Type,Area (sqft),Area (sqm),Type of Area,Purchaser Address,Source,source_quality,source_url,source_slug
CARISSA PARK CONDOMINIUM,PASIR RIS,17,25 Mar 2025,2 Flora Drive #01-XX,2 Flora Drive,1,936,1048000,Condominium,Freehold,Resale,1119,103.959,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/carissa-park-condominium,carissa-park-condominium
CARISSA PARK CONDOMINIUM,PASIR RIS,17,3 Mar 2025,2 Flora Drive #05-XX,2 Flora Drive,2,1267,1200000,Condominium,Freehold,Resale,947,87.979,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/carissa-park-condominium,carissa-park-condominium
CARISSA PARK CONDOMINIUM,PASIR RIS,17,27 Jan 2025,2 Flora Drive #02-XX,2 Flora Drive,3,1155,1480000,Condominium,Freehold,Resale,1281,119.009,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/carissa-park-condominium,carissa-park-condominium
CARISSA PARK CONDOMINIUM,PASIR RIS,17,20 Jan 2025,2 Flora Drive #08-XX,2 Flora Drive,2,1188,1100000,Condominium,Freehold,Resale,926,86.028,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/carissa-park-condominium,carissa-park-condominium
CARISSA PARK CONDOMINIUM,PASIR RIS,17,20 Jan 2025,2 Flora Drive #06-XX,2 Flora Drive,2,1259,1165000,Condominium,Freehold,Resale,926,86.028,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/carissa-park-condominium,carissa-park-condominium
CARISSA PARK CONDOMINIUM,PASIR RIS,17,13 Jan 2025,6 Flora Drive #03-XX,6 Flora Drive,2,1140,1080000,Condominium,Freehold,Resale,947,87.979,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/carissa-park-condominium,carissa-park-condominium
CARISSA PARK CONDOMINIUM,PASIR RIS,17,26 Nov 2024,4 Flora Drive #06-XX,4 Flora Drive,3,1186,1570000,Condominium,Freehold,Resale,1324,123.004,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/carissa-park-condominium,carissa-park-condominium
CARISSA PARK CONDOMINIUM,PASIR RIS,17,14 Nov 2024,4 Flora Drive #06-XX,4 Flora Drive,2,1161,1200000,Condominium,Freehold,Resale,1033,95.969,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/carissa-park-condominium,carissa-park-condominium
CARISSA PARK CONDOMINIUM,PASIR RIS,17,8 Nov 2024,4 Flora Drive #03-XX,4 Flora Drive,3,1118,1480000,Condominium,Freehold,Resale,1324,123.004,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/carissa-park-condominium,carissa-park-condominium
CARISSA PARK CONDOMINIUM,PASIR RIS,17,23 Oct 2024,2 Flora Drive #05-XX,2 Flora Drive,3,1133,1500000,Condominium,Freehold,Resale,1324,123.004,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/carissa-park-condominium,carissa-park-condominium
CARISSA PARK CONDOMINIUM,PASIR RIS,17,17 Sep 2024,2 Flora Drive #05-XX,2 Flora Drive,2,1296,1200000,Condominium,Freehold,Resale,926,86.028,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/carissa-park-condominium,carissa-park-condominium
CARISSA PARK CONDOMINIUM,PASIR RIS,17,28 Aug 2024,6 Flora Drive #07-XX,6 Flora Drive,3,1161,2450000,Condominium,Freehold,Resale,2110,196.025,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/carissa-park-condominium,carissa-park-condominium
CARISSA PARK CONDOMINIUM,PASIR RIS,17,23 Aug 2024,2 Flora Drive #02-XX,2 Flora Drive,3,1148,1520000,Condominium,Freehold,Resale,1324,123.004,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/carissa-park-condominium,carissa-park-condominium
CARISSA PARK CONDOMINIUM,PASIR RIS,17,16 Aug 2024,2 Flora Drive #04-XX,2 Flora Drive,3,1171,1550000,Condominium,Freehold,Resale,1324,123.004,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/carissa-park-condominium,carissa-park-condominium
CARISSA PARK CONDOMINIUM,PASIR RIS,17,21 Jun 2024,6 Flora Drive #04-XX,6 Flora Drive,2,1199,1110000,Condominium,Freehold,Resale,926,86.028,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/carissa-park-condominium,carissa-park-condominium
CARISSA PARK CONDOMINIUM,PASIR RIS,17,11 Jun 2024,2 Flora Drive #02-XX,2 Flora Drive,3,1133,1500000,Condominium,Freehold,Resale,1324,123.004,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/carissa-park-condominium,carissa-park-condominium
CARISSA PARK CONDOMINIUM,PASIR RIS,17,30 May 2024,4 Flora Drive #02-XX,4 Flora Drive,2,1139,1140000,Condominium,Freehold,Resale,1001,92.996,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/carissa-park-condominium,carissa-park-condominium
CARISSA PARK CONDOMINIUM,PASIR RIS,17,15 May 2024,6 Flora Drive #06-XX,6 Flora Drive,2,1175,1088000,Condominium,Freehold,Resale,926,86.028,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/carissa-park-condominium,carissa-park-condominium
CARISSA PARK CONDOMINIUM,PASIR RIS,17,8 Apr 2024,2 Flora Drive #02-XX,2 Flora Drive,3,1103,1460000,Condominium,Freehold,Resale,1324,123.004,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/carissa-park-condominium,carissa-park-condominium
CARISSA PARK CONDOMINIUM,PASIR RIS,17,5 Apr 2024,2 Flora Drive #05-XX,2 Flora Drive,2,1115,1080000,Condominium,Freehold,Resale,969,90.023,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/carissa-park-condominium,carissa-park-condominium
CARISSA PARK CONDOMINIUM,PASIR RIS,17,26 Mar 2024,4 Flora Drive #05-XX,4 Flora Drive,2,1159,1160000,Condominium,Freehold,Resale,1001,92.996,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/carissa-park-condominium,carissa-park-condominium
CARISSA PARK CONDOMINIUM,PASIR RIS,17,18 Mar 2024,6 Flora Drive #04-XX,6 Flora Drive,2,1098,1040000,Condominium,Freehold,Resale,947,87.979,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/carissa-park-condominium,carissa-park-condominium
CARISSA PARK CONDOMINIUM,PASIR RIS,17,7 Mar 2024,4 Flora Drive #05-XX,4 Flora Drive,3,1186,1570000,Condominium,Freehold,Resale,1324,123.004,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/carissa-park-condominium,carissa-park-condominium
CARISSA PARK CONDOMINIUM,PASIR RIS,17,15 Feb 2024,2 Flora Drive #06-XX,2 Flora Drive,2,1111,1028000,Condominium,Freehold,Resale,926,86.028,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/carissa-park-condominium,carissa-park-condominium
CARISSA PARK CONDOMINIUM,PASIR RIS,17,30 Jan 2024,4 Flora Drive #02-XX,4 Flora Drive,1,1220,788000,Condominium,Freehold,Resale,646,60.015,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/carissa-park-condominium,carissa-park-condominium
CARISSA PARK CONDOMINIUM,PASIR RIS,17,30 Jan 2024,2 Flora Drive #07-XX,2 Flora Drive,3,1148,1520000,Condominium,Freehold,Resale,1324,123.004,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/carissa-park-condominium,carissa-park-condominium
CARISSA PARK CONDOMINIUM,PASIR RIS,17,10 Nov 2023,4 Flora Drive #07-XX,4 Flora Drive,3,1179,1180000,Condominium,Freehold,Resale,1001,92.996,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/carissa-park-condominium,carissa-park-condominium
CARISSA PARK CONDOMINIUM,PASIR RIS,17,1 Nov 2023,2 Flora Drive #01-XX,2 Flora Drive,3,1002,1650000,Condominium,Freehold,Resale,1647,153.011,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/carissa-park-condominium,carissa-park-condominium
CARISSA PARK CONDOMINIUM,PASIR RIS,17,25 Oct 2023,2 Flora Drive #03-XX,2 Flora Drive,3,1096,1428000,Condominium,Freehold,Resale,1302,120.96,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/carissa-park-condominium,carissa-park-condominium
CARISSA PARK CONDOMINIUM,PASIR RIS,17,21 Aug 2023,4 Flora Drive #06-XX,4 Flora Drive,3,1107,1108000,Condominium,Freehold,Resale,1001,92.996,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/carissa-park-condominium,carissa-park-condominium
CARISSA PARK CONDOMINIUM,PASIR RIS,17,6 Apr 2023,2 Flora Drive #05-XX,2 Flora Drive,3,1118,1480000,Condominium,Freehold,Resale,1324,123.004,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/carissa-park-condominium,carissa-park-condominium
CARISSA PARK CONDOMINIUM,PASIR RIS,17,3 Apr 2023,2 Flora Drive #08-XX,2 Flora Drive,2,1043,1010000,Condominium,Freehold,Resale,969,90.023,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/carissa-park-condominium,carissa-park-condominium
CARISSA PARK CONDOMINIUM,PASIR RIS,17,20 Mar 2023,4 Flora Drive #07-XX,4 Flora Drive,2,903,933000,Condominium,Freehold,Resale,1033,95.969,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/carissa-park-condominium,carissa-park-condominium
CARISSA PARK CONDOMINIUM,PASIR RIS,17,6 Mar 2023,2 Flora Drive #08-XX,2 Flora Drive,3,1018,1260000,Condominium,Freehold,Resale,1238,115.014,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/carissa-park-condominium,carissa-park-condominium
CARISSA PARK CONDOMINIUM,PASIR RIS,17,22 Dec 2022,2 Flora Drive #01-XX,2 Flora Drive,3,1099,1810000,Condominium,Freehold,Resale,1647,153.011,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/carissa-park-condominium,carissa-park-condominium
CARISSA PARK CONDOMINIUM,PASIR RIS,17,17 Nov 2022,2 FLORA DRIVE #06-XX,2 FLORA DRIVE,3,1110,1470000,Condominium,Freehold,Resale,1324,123.004,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/carissa-park-condominium,carissa-park-condominium
CARISSA PARK CONDOMINIUM,PASIR RIS,17,14 Oct 2022,4 Flora Drive #04-XX,4 Flora Drive,1,1262,788000,Condominium,Freehold,Resale,624,57.971,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/carissa-park-condominium,carissa-park-condominium
CARISSA PARK CONDOMINIUM,PASIR RIS,17,12 Oct 2022,2 Flora Drive #07-XX,2 Flora Drive,4,879,2650000,Condominium,Freehold,Resale,3014,280.01,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/carissa-park-condominium,carissa-park-condominium
CARISSA PARK CONDOMINIUM,PASIR RIS,17,14 Sep 2022,6 Flora Drive #03-XX,6 Flora Drive,2,1059,980000,Condominium,Freehold,Resale,926,86.028,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/carissa-park-condominium,carissa-park-condominium
CARISSA PARK CONDOMINIUM,PASIR RIS,17,9 Sep 2022,6 Flora Drive #01-XX,6 Flora Drive,3,1126,1660000,Condominium,Freehold,Resale,1475,137.032,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/carissa-park-condominium,carissa-park-condominium
CARISSA PARK CONDOMINIUM,PASIR RIS,17,10 Aug 2022,2 Flora Drive #07-XX,2 Flora Drive,2,992,940000,Condominium,Freehold,Resale,947,87.979,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/carissa-park-condominium,carissa-park-condominium
CARISSA PARK CONDOMINIUM,PASIR RIS,17,14 Jul 2022,2 Flora Drive #06-XX,2 Flora Drive,3,1087,1438888,Condominium,Freehold,Resale,1324,123.004,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/carissa-park-condominium,carissa-park-condominium
CARISSA PARK CONDOMINIUM,PASIR RIS,17,1 Jul 2022,6 Flora Drive #01-XX,6 Flora Drive,3,1032,1700000,Condominium,Freehold,Resale,1647,153.011,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/carissa-park-condominium,carissa-park-condominium
CARISSA PARK CONDOMINIUM,PASIR RIS,17,21 Jun 2022,6 Flora Drive #05-XX,6 Flora Drive,3,1045,990000,Condominium,Freehold,Resale,947,87.979,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/carissa-park-condominium,carissa-park-condominium
CARISSA PARK CONDOMINIUM,PASIR RIS,17,29 Apr 2022,2 Flora Drive #04-XX,2 Flora Drive,2,937,888000,Condominium,Freehold,Resale,947,87.979,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/carissa-park-condominium,carissa-park-condominium
CARISSA PARK CONDOMINIUM,PASIR RIS,17,7 Apr 2022,2 Flora Drive #08-XX,2 Flora Drive,3,986,2080000,Condominium,Freehold,Resale,2110,196.025,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/carissa-park-condominium,carissa-park-condominium
CARISSA PARK CONDOMINIUM,PASIR RIS,17,4 Apr 2022,2 Flora Drive #08-XX,2 Flora Drive,3,966,1258000,Condominium,Freehold,Resale,1302,120.96,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/carissa-park-condominium,carissa-park-condominium
CARISSA PARK CONDOMINIUM,PASIR RIS,17,21 Mar 2022,4 Flora Drive #04-XX,4 Flora Drive,2,948,980000,Condominium,Freehold,Resale,1033,95.969,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/carissa-park-condominium,carissa-park-condominium
CARISSA PARK CONDOMINIUM,PASIR RIS,17,15 Mar 2022,2 Flora Drive #08-XX,2 Flora Drive,3,1095,1425888,Condominium,Freehold,Resale,1302,120.96,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/carissa-park-condominium,carissa-park-condominium
CARISSA PARK CONDOMINIUM,PASIR RIS,17,8 Feb 2022,2 Flora Drive #02-XX,2 Flora Drive,3,967,1260000,Condominium,Freehold,Resale,1302,120.96,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/carissa-park-condominium,carissa-park-condominium
CARISSA PARK CONDOMINIUM,PASIR RIS,17,8 Feb 2022,2 Flora Drive #03-XX,2 Flora Drive,3,1095,1450000,Condominium,Freehold,Resale,1324,123.004,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/carissa-park-condominium,carissa-park-condominium
CARISSA PARK CONDOMINIUM,PASIR RIS,17,23 Dec 2021,2 Flora Drive #02-XX,2 Flora Drive,3,990,1288888,Condominium,Freehold,Resale,1302,120.96,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/carissa-park-condominium,carissa-park-condominium
CARISSA PARK CONDOMINIUM,PASIR RIS,17,20 Dec 2021,2 Flora Drive #07-XX,2 Flora Drive,2,934,885000,Condominium,Freehold,Resale,947,87.979,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/carissa-park-condominium,carissa-park-condominium
CARISSA PARK CONDOMINIUM,PASIR RIS,17,8 Nov 2021,2 Flora Drive #04-XX,2 Flora Drive,2,934,865000,Condominium,Freehold,Resale,926,86.028,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/carissa-park-condominium,carissa-park-condominium
CARISSA PARK CONDOMINIUM,PASIR RIS,17,15 Oct 2021,2 Flora Drive #04-XX,2 Flora Drive,3,929,1210000,Condominium,Freehold,Resale,1302,120.96,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/carissa-park-condominium,carissa-park-condominium
CARISSA PARK CONDOMINIUM,PASIR RIS,17,11 Oct 2021,4 Flora Drive #02-XX,4 Flora Drive,2,894,895000,Condominium,Freehold,Resale,1001,92.996,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/carissa-park-condominium,carissa-park-condominium
CARISSA PARK CONDOMINIUM,PASIR RIS,17,1 Oct 2021,2 Flora Drive #05-XX,2 Flora Drive,3,960,1250000,Condominium,Freehold,Resale,1302,120.96,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/carissa-park-condominium,carissa-park-condominium
CARISSA PARK CONDOMINIUM,PASIR RIS,17,28 Sep 2021,4 Flora Drive #02-XX,4 Flora Drive,3,997,1320000,Condominium,Freehold,Resale,1324,123.004,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/carissa-park-condominium,carissa-park-condominium
CARISSA PARK CONDOMINIUM,PASIR RIS,17,31 Aug 2021,2 Flora Drive #07-XX,2 Flora Drive,4,723,2180000,Condominium,Freehold,Resale,3014,280.01,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/carissa-park-condominium,carissa-park-condominium
CARISSA PARK CONDOMINIUM,PASIR RIS,17,16 Aug 2021,2 Flora Drive #04-XX,2 Flora Drive,3,929,1150000,Condominium,Freehold,Resale,1238,115.014,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/carissa-park-condominium,carissa-park-condominium
CARISSA PARK CONDOMINIUM,PASIR RIS,17,13 Aug 2021,6 Flora Drive #02-XX,6 Flora Drive,2,866,820000,Condominium,Freehold,Resale,947,87.979,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/carissa-park-condominium,carissa-park-condominium
CARISSA PARK CONDOMINIUM,PASIR RIS,17,11 Aug 2021,4 Flora Drive #01-XX,4 Flora Drive,3,942,1420000,Condominium,Freehold,Resale,1507,140.005,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/carissa-park-condominium,carissa-park-condominium
CARISSA PARK CONDOMINIUM,PASIR RIS,17,29 Jul 2021,2 Flora Drive #07-XX,2 Flora Drive,3,952,1220000,Condominium,Freehold,Resale,1281,119.009,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/carissa-park-condominium,carissa-park-condominium
CARISSA PARK CONDOMINIUM,PASIR RIS,17,9 Jul 2021,4 Flora Drive #01-XX,4 Flora Drive,3,972,1600000,Condominium,Freehold,Resale,1647,153.011,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/carissa-park-condominium,carissa-park-condominium
CASA PASIR RIS,PASIR RIS,17,27 Mar 2025,201 Jalan Loyang Besar #02-XX,201 Jalan Loyang Besar,3,1133,1280000,Condominium,946 Yrs From 01/01/1938,Resale,1130,104.98,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/casa-pasir-ris,casa-pasir-ris
CASA PASIR RIS,PASIR RIS,17,5 Feb 2025,201 Jalan Loyang Besar #01-XX,201 Jalan Loyang Besar,3,1192,1655000,Condominium,946 Yrs From 01/01/1938,Resale,1389,129.042,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/casa-pasir-ris,casa-pasir-ris
CASA PASIR RIS,PASIR RIS,17,8 Aug 2024,201 Jalan Loyang Besar #02-XX,201 Jalan Loyang Besar,3,1167,1420000,Condominium,946 Yrs From 01/01/1938,Resale,1216,112.97,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/casa-pasir-ris,casa-pasir-ris
CASA PASIR RIS,PASIR RIS,17,26 Dec 2023,201 Jalan Loyang Besar #02-XX,201 Jalan Loyang Besar,3,1099,1230000,Condominium,946 Yrs From 01/01/1938,Resale,1119,103.959,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/casa-pasir-ris,casa-pasir-ris
CASA PASIR RIS,PASIR RIS,17,22 Nov 2023,201 Jalan Loyang Besar #01-XX,201 Jalan Loyang Besar,1,1253,715000,Condominium,946 Yrs From 01/01/1938,Resale,570,52.955,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/casa-pasir-ris,casa-pasir-ris
CASA PASIR RIS,PASIR RIS,17,22 Nov 2023,201 Jalan Loyang Besar #01-XX,201 Jalan Loyang Besar,3,1053,1440000,Condominium,946 Yrs From 01/01/1938,Resale,1367,126.998,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/casa-pasir-ris,casa-pasir-ris
CASA PASIR RIS,PASIR RIS,17,7 Aug 2023,201 Jalan Loyang Besar #02-XX,201 Jalan Loyang Besar,3,1069,1288800,Condominium,946 Yrs From 01/01/1938,Resale,1206,112.041,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/casa-pasir-ris,casa-pasir-ris
CASA PASIR RIS,PASIR RIS,17,14 Jul 2023,201 Jalan Loyang Besar #01-XX,201 Jalan Loyang Besar,3,1014,1408000,Condominium,946 Yrs From 01/01/1938,Resale,1389,129.042,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/casa-pasir-ris,casa-pasir-ris
CASA PASIR RIS,PASIR RIS,17,1 Jun 2023,201 Jalan Loyang Besar #02-XX,201 Jalan Loyang Besar,3,1064,1168000,Condominium,946 Yrs From 01/01/1938,Resale,1098,102.008,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/casa-pasir-ris,casa-pasir-ris
CASA PASIR RIS,PASIR RIS,17,15 Mar 2023,201 Jalan Loyang Besar #01-XX,201 Jalan Loyang Besar,3,1013,1320000,Condominium,946 Yrs From 01/01/1938,Resale,1302,120.96,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/casa-pasir-ris,casa-pasir-ris
CASA PASIR RIS,PASIR RIS,17,13 Jan 2023,201 Jalan Loyang Besar #03-XX,201 Jalan Loyang Besar,3,799,1935000,Condominium,946 Yrs From 01/01/1938,Resale,2422,225.011,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/casa-pasir-ris,casa-pasir-ris
CASA PASIR RIS,PASIR RIS,17,8 Jun 2022,201 Jalan Loyang Besar #03-XX,201 Jalan Loyang Besar,3,785,1800000,Condominium,946 Yrs From 01/01/1938,Resale,2293,213.027,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/casa-pasir-ris,casa-pasir-ris
CASA PASIR RIS,PASIR RIS,17,10 May 2022,201 Jalan Loyang Besar #01-XX,201 Jalan Loyang Besar,3,976,1450000,Condominium,946 Yrs From 01/01/1938,Resale,1485,137.961,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/casa-pasir-ris,casa-pasir-ris
CASA PASIR RIS,PASIR RIS,17,16 Mar 2022,201 Jalan Loyang Besar #02-XX,201 Jalan Loyang Besar,3,910,1028888,Condominium,946 Yrs From 01/01/1938,Resale,1130,104.98,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/casa-pasir-ris,casa-pasir-ris
CASA PASIR RIS,PASIR RIS,17,7 Feb 2022,201 Jalan Loyang Besar #01-XX,201 Jalan Loyang Besar,3,1007,1225000,Condominium,946 Yrs From 01/01/1938,Resale,1216,112.97,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/casa-pasir-ris,casa-pasir-ris
