Project,planning_area,Postal District,Date of Sale,Address,Street,unit_number,unit_floor,unit_stack,unit_number_status,unit_number_source,Bedrooms,Unit Price ($psf),Price ($),Type,Tenure,Sale Type,Area (sqft),Area (sqm),Type of Area,Purchaser Address,Source,source_quality,source_url,source_slug,source_page,source_row
CANBERRA CRESCENT RESIDENCES,SEMBAWANG,27,2 Aug 2025,55 Canberra Crescent #06-XX,55 Canberra Crescent,,,,masked,edgeprop_address,2,1998,1333600,Apartment,99 yrs from 04/11/2024,New Sale,667,61.966,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/canberra-crescent-residences,canberra-crescent-residences,30,3
CANBERRA CRESCENT RESIDENCES,SEMBAWANG,27,2 Aug 2025,55 Canberra Crescent #01-XX,55 Canberra Crescent,,,,masked,edgeprop_address,2,1974,1317100,Apartment,99 yrs from 04/11/2024,New Sale,667,61.966,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/canberra-crescent-residences,canberra-crescent-residences,30,4
CANBERRA CRESCENT RESIDENCES,SEMBAWANG,27,2 Aug 2025,55 Canberra Crescent #07-XX,55 Canberra Crescent,,,,masked,edgeprop_address,2,2003,1337000,Apartment,99 yrs from 04/11/2024,New Sale,667,61.966,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/canberra-crescent-residences,canberra-crescent-residences,30,5
CANBERRA CRESCENT RESIDENCES,SEMBAWANG,27,2 Aug 2025,55 Canberra Crescent #09-XX,55 Canberra Crescent,,,,masked,edgeprop_address,2,2013,1343700,Apartment,99 yrs from 04/11/2024,New Sale,667,61.966,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/canberra-crescent-residences,canberra-crescent-residences,30,6
CANBERRA CRESCENT RESIDENCES,SEMBAWANG,27,2 Aug 2025,55 Canberra Crescent #08-XX,55 Canberra Crescent,,,,masked,edgeprop_address,4,1932,2246200,Apartment,99 yrs from 04/11/2024,New Sale,1163,108.046,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/canberra-crescent-residences,canberra-crescent-residences,30,7
CANBERRA CRESCENT RESIDENCES,SEMBAWANG,27,2 Aug 2025,55 Canberra Crescent #10-XX,55 Canberra Crescent,,,,masked,edgeprop_address,4,1942,2257400,Apartment,99 yrs from 04/11/2024,New Sale,1163,108.046,Strata,N.A,URA,not_clean,https://www.edgeprop.sg/condo-apartment/canberra-crescent-residences,canberra-crescent-residences,30,8
CANBERRA CRESCENT RESIDENCES,SEMBAWANG,27,2 Aug 2025,55 Canberra Crescent #11-XX,55 Canberra Crescent,,,,masked,edgeprop_address,4,1947,2263000,Apartment,99 yrs from 04/11/2024,New Sale,1163,108.046,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/canberra-crescent-residences,canberra-crescent-residences,30,9
CANBERRA CRESCENT RESIDENCES,SEMBAWANG,27,2 Aug 2025,55 Canberra Crescent #09-XX,55 Canberra Crescent,,,,masked,edgeprop_address,4,1937,2251800,Apartment,99 yrs from 04/11/2024,New Sale,1163,108.046,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/canberra-crescent-residences,canberra-crescent-residences,30,10
CANBERRA CRESCENT RESIDENCES,SEMBAWANG,27,2 Aug 2025,55 Canberra Crescent #12-XX,55 Canberra Crescent,,,,masked,edgeprop_address,4,1952,2268700,Apartment,99 yrs from 04/11/2024,New Sale,1163,108.046,Strata,N.A,URA,not_clean,https://www.edgeprop.sg/condo-apartment/canberra-crescent-residences,canberra-crescent-residences,31,1
CANBERRA CRESCENT RESIDENCES,SEMBAWANG,27,2 Aug 2025,55 Canberra Crescent #06-XX,55 Canberra Crescent,,,,masked,edgeprop_address,4,1923,2235000,Apartment,99 yrs from 04/11/2024,New Sale,1163,108.046,Strata,N.A,URA,not_clean,https://www.edgeprop.sg/condo-apartment/canberra-crescent-residences,canberra-crescent-residences,31,2
CANBERRA CRESCENT RESIDENCES,SEMBAWANG,27,2 Aug 2025,55 Canberra Crescent #12-XX,55 Canberra Crescent,,,,masked,edgeprop_address,2,2083,1389900,Apartment,99 yrs from 04/11/2024,New Sale,667,61.966,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/canberra-crescent-residences,canberra-crescent-residences,31,3
CANBERRA CRESCENT RESIDENCES,SEMBAWANG,27,2 Aug 2025,55 Canberra Crescent #09-XX,55 Canberra Crescent,,,,masked,edgeprop_address,2,2067,1379500,Apartment,99 yrs from 04/11/2024,New Sale,667,61.966,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/canberra-crescent-residences,canberra-crescent-residences,31,4
CANBERRA CRESCENT RESIDENCES,SEMBAWANG,27,2 Aug 2025,55 Canberra Crescent #10-XX,55 Canberra Crescent,,,,masked,edgeprop_address,2,2072,1383000,Apartment,99 yrs from 04/11/2024,New Sale,667,61.966,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/canberra-crescent-residences,canberra-crescent-residences,31,5
CANBERRA CRESCENT RESIDENCES,SEMBAWANG,27,2 Aug 2025,55 Canberra Crescent #08-XX,55 Canberra Crescent,,,,masked,edgeprop_address,2,2062,1376100,Apartment,99 yrs from 04/11/2024,New Sale,667,61.966,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/canberra-crescent-residences,canberra-crescent-residences,31,6
CANBERRA CRESCENT RESIDENCES,SEMBAWANG,27,2 Aug 2025,55 Canberra Crescent #11-XX,55 Canberra Crescent,,,,masked,edgeprop_address,2,2077,1386400,Apartment,99 yrs from 04/11/2024,New Sale,667,61.966,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/canberra-crescent-residences,canberra-crescent-residences,31,7
CANBERRA CRESCENT RESIDENCES,SEMBAWANG,27,2 Aug 2025,55 Canberra Crescent #01-XX,55 Canberra Crescent,,,,masked,edgeprop_address,1,2151,880000,Apartment,99 yrs from 04/11/2024,New Sale,409,37.997,Strata,N.A,URA,not_clean,https://www.edgeprop.sg/condo-apartment/canberra-crescent-residences,canberra-crescent-residences,31,8
CANBERRA CRESCENT RESIDENCES,SEMBAWANG,27,2 Aug 2025,55 Canberra Crescent #06-XX,55 Canberra Crescent,,,,masked,edgeprop_address,2,2052,1369300,Apartment,99 yrs from 04/11/2024,New Sale,667,61.966,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/canberra-crescent-residences,canberra-crescent-residences,31,9
CANBERRA CRESCENT RESIDENCES,SEMBAWANG,27,2 Aug 2025,55 Canberra Crescent #05-XX,55 Canberra Crescent,,,,masked,edgeprop_address,3,2015,1605400,Apartment,99 yrs from 04/11/2024,New Sale,797,74.044,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/canberra-crescent-residences,canberra-crescent-residences,31,10
CANBERRA CRESCENT RESIDENCES,SEMBAWANG,27,2 Aug 2025,55 Canberra Crescent #10-XX,55 Canberra Crescent,,,,masked,edgeprop_address,3,2041,1625500,Apartment,99 yrs from 04/11/2024,New Sale,797,74.044,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/canberra-crescent-residences,canberra-crescent-residences,32,1
CANBERRA CRESCENT RESIDENCES,SEMBAWANG,27,2 Aug 2025,55 Canberra Crescent #06-XX,55 Canberra Crescent,,,,masked,edgeprop_address,3,2020,1609400,Apartment,99 yrs from 04/11/2024,New Sale,797,74.044,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/canberra-crescent-residences,canberra-crescent-residences,32,2
CANBERRA CRESCENT RESIDENCES,SEMBAWANG,27,2 Aug 2025,55 Canberra Crescent #07-XX,55 Canberra Crescent,,,,masked,edgeprop_address,3,2026,1613400,Apartment,99 yrs from 04/11/2024,New Sale,797,74.044,Strata,N.A,URA,not_clean,https://www.edgeprop.sg/condo-apartment/canberra-crescent-residences,canberra-crescent-residences,32,3
CANBERRA CRESCENT RESIDENCES,SEMBAWANG,27,2 Aug 2025,55 Canberra Crescent #08-XX,55 Canberra Crescent,,,,masked,edgeprop_address,3,2031,1617500,Apartment,99 yrs from 04/11/2024,New Sale,797,74.044,Strata,N.A,URA,not_clean,https://www.edgeprop.sg/condo-apartment/canberra-crescent-residences,canberra-crescent-residences,32,4
CANBERRA CRESCENT RESIDENCES,SEMBAWANG,27,2 Aug 2025,55 Canberra Crescent #11-XX,55 Canberra Crescent,,,,masked,edgeprop_address,3,2046,1629600,Apartment,99 yrs from 04/11/2024,New Sale,797,74.044,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/canberra-crescent-residences,canberra-crescent-residences,32,5
CANBERRA CRESCENT RESIDENCES,SEMBAWANG,27,2 Aug 2025,55 Canberra Crescent #09-XX,55 Canberra Crescent,,,,masked,edgeprop_address,3,2036,1621500,Apartment,99 yrs from 04/11/2024,New Sale,797,74.044,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/canberra-crescent-residences,canberra-crescent-residences,32,6
CANBERRA CRESCENT RESIDENCES,SEMBAWANG,27,2 Aug 2025,55 Canberra Crescent #11-XX,55 Canberra Crescent,,,,masked,edgeprop_address,4,1985,2414200,Apartment,99 yrs from 04/11/2024,New Sale,1216,112.97,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/canberra-crescent-residences,canberra-crescent-residences,32,7
CANBERRA CRESCENT RESIDENCES,SEMBAWANG,27,2 Aug 2025,55 Canberra Crescent #03-XX,55 Canberra Crescent,,,,masked,edgeprop_address,4,1946,2366600,Apartment,99 yrs from 04/11/2024,New Sale,1216,112.97,Strata,N.A,URA,not_clean,https://www.edgeprop.sg/condo-apartment/canberra-crescent-residences,canberra-crescent-residences,32,8
CANBERRA CRESCENT RESIDENCES,SEMBAWANG,27,2 Aug 2025,55 Canberra Crescent #08-XX,55 Canberra Crescent,,,,masked,edgeprop_address,4,1970,2396200,Apartment,99 yrs from 04/11/2024,New Sale,1216,112.97,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/canberra-crescent-residences,canberra-crescent-residences,32,9
CANBERRA CRESCENT RESIDENCES,SEMBAWANG,27,2 Aug 2025,55 Canberra Crescent #10-XX,55 Canberra Crescent,,,,masked,edgeprop_address,3,2041,2020700,Apartment,99 yrs from 04/11/2024,New Sale,990,91.974,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/canberra-crescent-residences,canberra-crescent-residences,32,10
CANBERRA CRESCENT RESIDENCES,SEMBAWANG,27,2 Aug 2025,57 Canberra Crescent #11-XX,57 Canberra Crescent,,,,masked,edgeprop_address,3,2022,1610300,Apartment,99 yrs from 04/11/2024,New Sale,797,74.044,Strata,N.A,URA,not_clean,https://www.edgeprop.sg/condo-apartment/canberra-crescent-residences,canberra-crescent-residences,33,1
CANBERRA CRESCENT RESIDENCES,SEMBAWANG,27,2 Aug 2025,57 Canberra Crescent #07-XX,57 Canberra Crescent,,,,masked,edgeprop_address,3,2026,2006600,Apartment,99 yrs from 04/11/2024,New Sale,990,91.974,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/canberra-crescent-residences,canberra-crescent-residences,33,2
CANBERRA CRESCENT RESIDENCES,SEMBAWANG,27,2 Aug 2025,57 Canberra Crescent #10-XX,57 Canberra Crescent,,,,masked,edgeprop_address,4,1970,2608400,Apartment,99 yrs from 04/11/2024,New Sale,1324,123.004,Strata,N.A,URA,not_clean,https://www.edgeprop.sg/condo-apartment/canberra-crescent-residences,canberra-crescent-residences,33,3
CANBERRA CRESCENT RESIDENCES,SEMBAWANG,27,2 Aug 2025,57 Canberra Crescent #09-XX,57 Canberra Crescent,,,,masked,edgeprop_address,4,1965,2601900,Apartment,99 yrs from 04/11/2024,New Sale,1324,123.004,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/canberra-crescent-residences,canberra-crescent-residences,33,4
CANBERRA CRESCENT RESIDENCES,SEMBAWANG,27,2 Aug 2025,57 Canberra Crescent #11-XX,57 Canberra Crescent,,,,masked,edgeprop_address,4,1975,2614900,Apartment,99 yrs from 04/11/2024,New Sale,1324,123.004,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/canberra-crescent-residences,canberra-crescent-residences,33,5
CANBERRA CRESCENT RESIDENCES,SEMBAWANG,27,2 Aug 2025,57 Canberra Crescent #05-XX,57 Canberra Crescent,,,,masked,edgeprop_address,3,2015,1605400,Apartment,99 yrs from 04/11/2024,New Sale,797,74.044,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/canberra-crescent-residences,canberra-crescent-residences,33,6
CANBERRA CRESCENT RESIDENCES,SEMBAWANG,27,2 Aug 2025,57 Canberra Crescent #07-XX,57 Canberra Crescent,,,,masked,edgeprop_address,3,2026,1613400,Apartment,99 yrs from 04/11/2024,New Sale,797,74.044,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/canberra-crescent-residences,canberra-crescent-residences,33,7
CANBERRA CRESCENT RESIDENCES,SEMBAWANG,27,2 Aug 2025,57 Canberra Crescent #10-XX,57 Canberra Crescent,,,,masked,edgeprop_address,3,2041,1625500,Apartment,99 yrs from 04/11/2024,New Sale,797,74.044,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/canberra-crescent-residences,canberra-crescent-residences,33,8
CANBERRA CRESCENT RESIDENCES,SEMBAWANG,27,2 Aug 2025,57 Canberra Crescent #12-XX,57 Canberra Crescent,,,,masked,edgeprop_address,3,2050,1787200,Apartment,99 yrs from 04/11/2024,New Sale,872,81.011,Strata,N.A,URA,not_clean,https://www.edgeprop.sg/condo-apartment/canberra-crescent-residences,canberra-crescent-residences,33,9
CANBERRA CRESCENT RESIDENCES,SEMBAWANG,27,2 Aug 2025,57 Canberra Crescent #06-XX,57 Canberra Crescent,,,,masked,edgeprop_address,3,2020,1609400,Apartment,99 yrs from 04/11/2024,New Sale,797,74.044,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/canberra-crescent-residences,canberra-crescent-residences,33,10
CANBERRA CRESCENT RESIDENCES,SEMBAWANG,27,2 Aug 2025,57 Canberra Crescent #09-XX,57 Canberra Crescent,,,,masked,edgeprop_address,3,2036,1621500,Apartment,99 yrs from 04/11/2024,New Sale,797,74.044,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/canberra-crescent-residences,canberra-crescent-residences,34,1
CANBERRA CRESCENT RESIDENCES,SEMBAWANG,27,2 Aug 2025,57 Canberra Crescent #08-XX,57 Canberra Crescent,,,,masked,edgeprop_address,3,2031,1617500,Apartment,99 yrs from 04/11/2024,New Sale,797,74.044,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/canberra-crescent-residences,canberra-crescent-residences,34,2
CANBERRA CRESCENT RESIDENCES,SEMBAWANG,27,2 Aug 2025,57 Canberra Crescent #08-XX,57 Canberra Crescent,,,,masked,edgeprop_address,2,2062,1376100,Apartment,99 yrs from 04/11/2024,New Sale,667,61.966,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/canberra-crescent-residences,canberra-crescent-residences,34,3
CANBERRA CRESCENT RESIDENCES,SEMBAWANG,27,2 Aug 2025,57 Canberra Crescent #12-XX,57 Canberra Crescent,,,,masked,edgeprop_address,2,2083,1389900,Apartment,99 yrs from 04/11/2024,New Sale,667,61.966,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/canberra-crescent-residences,canberra-crescent-residences,34,4
CANBERRA CRESCENT RESIDENCES,SEMBAWANG,27,2 Aug 2025,57 Canberra Crescent #09-XX,57 Canberra Crescent,,,,masked,edgeprop_address,2,2067,1379500,Apartment,99 yrs from 04/11/2024,New Sale,667,61.966,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/canberra-crescent-residences,canberra-crescent-residences,34,5
CANBERRA CRESCENT RESIDENCES,SEMBAWANG,27,2 Aug 2025,57 Canberra Crescent #06-XX,57 Canberra Crescent,,,,masked,edgeprop_address,2,2052,1369300,Apartment,99 yrs from 04/11/2024,New Sale,667,61.966,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/canberra-crescent-residences,canberra-crescent-residences,34,6
CANBERRA CRESCENT RESIDENCES,SEMBAWANG,27,2 Aug 2025,57 Canberra Crescent #07-XX,57 Canberra Crescent,,,,masked,edgeprop_address,2,2057,1372700,Apartment,99 yrs from 04/11/2024,New Sale,667,61.966,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/canberra-crescent-residences,canberra-crescent-residences,34,7
CANBERRA CRESCENT RESIDENCES,SEMBAWANG,27,2 Aug 2025,57 Canberra Crescent #01-XX,57 Canberra Crescent,,,,masked,edgeprop_address,1,2151,880000,Apartment,99 yrs from 04/11/2024,New Sale,409,37.997,Strata,N.A,URA,not_clean,https://www.edgeprop.sg/condo-apartment/canberra-crescent-residences,canberra-crescent-residences,34,8
CANBERRA CRESCENT RESIDENCES,SEMBAWANG,27,2 Aug 2025,57 Canberra Crescent #10-XX,57 Canberra Crescent,,,,masked,edgeprop_address,2,2072,1383000,Apartment,99 yrs from 04/11/2024,New Sale,667,61.966,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/canberra-crescent-residences,canberra-crescent-residences,34,9
CANBERRA CRESCENT RESIDENCES,SEMBAWANG,27,2 Aug 2025,57 Canberra Crescent #11-XX,57 Canberra Crescent,,,,masked,edgeprop_address,2,2077,1386400,Apartment,99 yrs from 04/11/2024,New Sale,667,61.966,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/canberra-crescent-residences,canberra-crescent-residences,34,10
CANBERRA CRESCENT RESIDENCES,SEMBAWANG,27,2 Aug 2025,57 Canberra Crescent #12-XX,57 Canberra Crescent,,,,masked,edgeprop_address,3,2026,1788300,Apartment,99 yrs from 04/11/2024,New Sale,883,82.033,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/canberra-crescent-residences,canberra-crescent-residences,35,1
CANBERRA CRESCENT RESIDENCES,SEMBAWANG,27,2 Aug 2025,57 Canberra Crescent #08-XX,57 Canberra Crescent,,,,masked,edgeprop_address,3,2006,1770500,Apartment,99 yrs from 04/11/2024,New Sale,883,82.033,Strata,N.A,URA,not_clean,https://www.edgeprop.sg/condo-apartment/canberra-crescent-residences,canberra-crescent-residences,35,2
CANBERRA CRESCENT RESIDENCES,SEMBAWANG,27,2 Aug 2025,57 Canberra Crescent #10-XX,57 Canberra Crescent,,,,masked,edgeprop_address,3,2016,1779400,Apartment,99 yrs from 04/11/2024,New Sale,883,82.033,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/canberra-crescent-residences,canberra-crescent-residences,35,3
CANBERRA CRESCENT RESIDENCES,SEMBAWANG,27,2 Aug 2025,57 Canberra Crescent #09-XX,57 Canberra Crescent,,,,masked,edgeprop_address,3,2011,1775000,Apartment,99 yrs from 04/11/2024,New Sale,883,82.033,Strata,N.A,URA,not_clean,https://www.edgeprop.sg/condo-apartment/canberra-crescent-residences,canberra-crescent-residences,35,4
CANBERRA CRESCENT RESIDENCES,SEMBAWANG,27,2 Aug 2025,57 Canberra Crescent #11-XX,57 Canberra Crescent,,,,masked,edgeprop_address,3,2021,1783800,Apartment,99 yrs from 04/11/2024,New Sale,883,82.033,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/canberra-crescent-residences,canberra-crescent-residences,35,5
CANBERRA CRESCENT RESIDENCES,SEMBAWANG,27,2 Aug 2025,57 Canberra Crescent #08-XX,57 Canberra Crescent,,,,masked,edgeprop_address,2,2008,1340300,Apartment,99 yrs from 04/11/2024,New Sale,667,61.966,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/canberra-crescent-residences,canberra-crescent-residences,35,6
