record_id,project,block,block_source,published_unit,transaction_date,price_sgd,area_sqft,psf_sgd,sale_type,sale_type_source,source_url,linked_unit,unit_link_status,candidate_unit_count,candidate_units,chart_sold_date,transaction_minus_chart_days,local_ura_matching_record_count,current_edgeprop_matching_record_count,local_ura_check
propertynoob-51,CANBERRA CRESCENT RESIDENCES,55,agent_unit_chart,#10-20,2025-08-02,1383000,667,2072,New Sale,propertynoob,https://propertynoob.com/condo/canberra-crescent-residences/sales,#10-20,published_full_unit,1,#10-20,2025-08-01,1,2,1,matching_public_signature_not_unit_proof
propertynoob-50,CANBERRA CRESCENT RESIDENCES,57,agent_unit_chart,#10-29,2025-08-02,1383000,667,2072,New Sale,propertynoob,https://propertynoob.com/condo/canberra-crescent-residences/sales,#10-29,published_full_unit,1,#10-29,2025-08-01,1,2,1,matching_public_signature_not_unit_proof
propertynoob-49,CANBERRA CRESCENT RESIDENCES,55,agent_unit_chart,#09-20,2025-08-02,1379500,667,2067,New Sale,propertynoob,https://propertynoob.com/condo/canberra-crescent-residences/sales,#09-20,published_full_unit,1,#09-20,2025-08-01,1,2,1,matching_public_signature_not_unit_proof
propertynoob-48,CANBERRA CRESCENT RESIDENCES,57,agent_unit_chart,#09-29,2025-08-02,1379500,667,2067,New Sale,propertynoob,https://propertynoob.com/condo/canberra-crescent-residences/sales,#09-29,published_full_unit,1,#09-29,2025-08-01,1,2,1,matching_public_signature_not_unit_proof
propertynoob-47,CANBERRA CRESCENT RESIDENCES,55,agent_unit_chart,#08-20,2025-08-02,1376100,667,2062,New Sale,propertynoob,https://propertynoob.com/condo/canberra-crescent-residences/sales,#08-20,published_full_unit,1,#08-20,2025-08-01,1,2,1,matching_public_signature_not_unit_proof
propertynoob-46,CANBERRA CRESCENT RESIDENCES,57,agent_unit_chart,#08-29,2025-08-02,1376100,667,2062,New Sale,propertynoob,https://propertynoob.com/condo/canberra-crescent-residences/sales,#08-29,published_full_unit,1,#08-29,2025-08-01,1,2,1,matching_public_signature_not_unit_proof
propertynoob-45,CANBERRA CRESCENT RESIDENCES,55,agent_unit_chart,#07-20,2025-08-02,1372700,667,2057,New Sale,propertynoob,https://propertynoob.com/condo/canberra-crescent-residences/sales,#07-20,published_full_unit,1,#07-20,2025-08-16,-14,2,0,matching_public_signature_not_unit_proof
propertynoob-44,CANBERRA CRESCENT RESIDENCES,57,agent_unit_chart,#07-29,2025-08-02,1372700,667,2057,New Sale,propertynoob,https://propertynoob.com/condo/canberra-crescent-residences/sales,#07-29,published_full_unit,1,#07-29,2025-08-01,1,2,1,matching_public_signature_not_unit_proof
propertynoob-43,CANBERRA CRESCENT RESIDENCES,55,agent_unit_chart,#06-20,2025-08-02,1369300,667,2052,New Sale,propertynoob,https://propertynoob.com/condo/canberra-crescent-residences/sales,#06-20,published_full_unit,1,#06-20,2025-08-01,1,2,1,matching_public_signature_not_unit_proof
propertynoob-42,CANBERRA CRESCENT RESIDENCES,57,agent_unit_chart,#06-29,2025-08-02,1369300,667,2052,New Sale,propertynoob,https://propertynoob.com/condo/canberra-crescent-residences/sales,#06-29,published_full_unit,1,#06-29,2025-08-01,1,2,1,matching_public_signature_not_unit_proof
propertynoob-41,CANBERRA CRESCENT RESIDENCES,53,agent_unit_chart,#12-12,2025-08-02,1356100,667,2032,New Sale,propertynoob,https://propertynoob.com/condo/canberra-crescent-residences/sales,#12-12,published_full_unit,1,#12-12,2025-08-01,1,1,1,matching_public_signature_not_unit_proof
propertynoob-40,CANBERRA CRESCENT RESIDENCES,55,agent_unit_chart,#12-17,2025-08-02,1353700,667,2028,New Sale,propertynoob,https://propertynoob.com/condo/canberra-crescent-residences/sales,#12-17,published_full_unit,1,#12-17,2025-08-01,1,1,1,matching_public_signature_not_unit_proof
propertynoob-39,CANBERRA CRESCENT RESIDENCES,51,agent_unit_chart,#12-04,2025-08-02,1353100,667,2028,New Sale,propertynoob,https://propertynoob.com/condo/canberra-crescent-residences/sales,#12-04,published_full_unit,1,#12-04,2025-08-01,1,1,1,matching_public_signature_not_unit_proof
propertynoob-38,CANBERRA CRESCENT RESIDENCES,53,agent_unit_chart,#11-12,2025-08-02,1352700,667,2027,New Sale,propertynoob,https://propertynoob.com/condo/canberra-crescent-residences/sales,#11-12,published_full_unit,1,#11-12,2025-08-01,1,1,1,matching_public_signature_not_unit_proof
propertynoob-37,CANBERRA CRESCENT RESIDENCES,55,agent_unit_chart,#11-17,2025-08-02,1350400,667,2023,New Sale,propertynoob,https://propertynoob.com/condo/canberra-crescent-residences/sales,#11-17,published_full_unit,1,#11-17,2025-08-01,1,2,1,matching_public_signature_not_unit_proof
propertynoob-36,CANBERRA CRESCENT RESIDENCES,51,agent_unit_chart,#11-04,2025-08-02,1350100,667,2023,New Sale,propertynoob,https://propertynoob.com/condo/canberra-crescent-residences/sales,#11-04,published_full_unit,1,#11-04,2025-08-01,1,1,1,matching_public_signature_not_unit_proof
propertynoob-35,CANBERRA CRESCENT RESIDENCES,53,agent_unit_chart,#10-12,2025-08-02,1349300,667,2022,New Sale,propertynoob,https://propertynoob.com/condo/canberra-crescent-residences/sales,#10-12,published_full_unit,1,#10-12,2025-08-01,1,1,1,matching_public_signature_not_unit_proof
propertynoob-34,CANBERRA CRESCENT RESIDENCES,55,agent_unit_chart,#10-17,2025-08-02,1347000,667,2018,New Sale,propertynoob,https://propertynoob.com/condo/canberra-crescent-residences/sales,#10-17,published_full_unit,1,#10-17,2025-08-01,1,2,1,matching_public_signature_not_unit_proof
propertynoob-33,CANBERRA CRESCENT RESIDENCES,51,agent_unit_chart,#10-04,2025-08-02,1346100,667,2017,New Sale,propertynoob,https://propertynoob.com/condo/canberra-crescent-residences/sales,#10-04,published_full_unit,1,#10-04,2025-08-30,-28,0,0,no_matching_public_signature
propertynoob-32,CANBERRA CRESCENT RESIDENCES,53,agent_unit_chart,#09-12,2025-08-02,1346000,667,2017,New Sale,propertynoob,https://propertynoob.com/condo/canberra-crescent-residences/sales,#09-12,published_full_unit,1,#09-12,2025-08-01,1,1,1,matching_public_signature_not_unit_proof
propertynoob-31,CANBERRA CRESCENT RESIDENCES,55,agent_unit_chart,#09-17,2025-08-02,1343700,667,2013,New Sale,propertynoob,https://propertynoob.com/condo/canberra-crescent-residences/sales,#09-17,published_full_unit,1,#09-17,2025-08-01,1,1,1,matching_public_signature_not_unit_proof
propertynoob-30,CANBERRA CRESCENT RESIDENCES,53,agent_unit_chart,#08-12,2025-08-02,1342600,667,2012,New Sale,propertynoob,https://propertynoob.com/condo/canberra-crescent-residences/sales,#08-12,published_full_unit,1,#08-12,2025-08-01,1,1,1,matching_public_signature_not_unit_proof
propertynoob-29,CANBERRA CRESCENT RESIDENCES,55,agent_unit_chart,#08-17,2025-08-02,1340300,667,2008,New Sale,propertynoob,https://propertynoob.com/condo/canberra-crescent-residences/sales,#08-17,published_full_unit,1,#08-17,2025-08-01,1,2,1,matching_public_signature_not_unit_proof
propertynoob-28,CANBERRA CRESCENT RESIDENCES,57,agent_unit_chart,#08-32,2025-08-02,1340300,667,2008,New Sale,propertynoob,https://propertynoob.com/condo/canberra-crescent-residences/sales,#08-32,published_full_unit,1,#08-32,2025-08-01,1,2,1,matching_public_signature_not_unit_proof
propertynoob-27,CANBERRA CRESCENT RESIDENCES,53,agent_unit_chart,#07-12,2025-08-02,1339300,667,2007,New Sale,propertynoob,https://propertynoob.com/condo/canberra-crescent-residences/sales,#07-12,published_full_unit,1,#07-12,2025-08-01,1,1,1,matching_public_signature_not_unit_proof
propertynoob-26,CANBERRA CRESCENT RESIDENCES,55,agent_unit_chart,#07-17,2025-08-02,1337000,667,2003,New Sale,propertynoob,https://propertynoob.com/condo/canberra-crescent-residences/sales,#07-17,published_full_unit,1,#07-17,2025-08-01,1,2,1,matching_public_signature_not_unit_proof
propertynoob-25,CANBERRA CRESCENT RESIDENCES,53,agent_unit_chart,#06-12,2025-08-02,1335900,667,2002,New Sale,propertynoob,https://propertynoob.com/condo/canberra-crescent-residences/sales,#06-12,published_full_unit,1,#06-12,2025-08-01,1,1,1,matching_public_signature_not_unit_proof
propertynoob-24,CANBERRA CRESCENT RESIDENCES,55,agent_unit_chart,#06-17,2025-08-02,1333600,667,1998,New Sale,propertynoob,https://propertynoob.com/condo/canberra-crescent-residences/sales,#06-17,published_full_unit,1,#06-17,2025-08-01,1,2,1,matching_public_signature_not_unit_proof
propertynoob-23,CANBERRA CRESCENT RESIDENCES,55,agent_unit_chart,#05-17,2025-08-02,1330300,667,1993,New Sale,propertynoob,https://propertynoob.com/condo/canberra-crescent-residences/sales,#05-17,published_full_unit,1,#05-17,2025-08-01,1,2,1,matching_public_signature_not_unit_proof
propertynoob-22,CANBERRA CRESCENT RESIDENCES,53,agent_unit_chart,#04-12,2025-08-02,1329300,667,1992,New Sale,propertynoob,https://propertynoob.com/condo/canberra-crescent-residences/sales,#04-12,published_full_unit,1,#04-12,2025-08-01,1,1,1,matching_public_signature_not_unit_proof
propertynoob-21,CANBERRA CRESCENT RESIDENCES,55,agent_unit_chart,#02-17,2025-08-02,1320400,667,1979,New Sale,propertynoob,https://propertynoob.com/condo/canberra-crescent-residences/sales,#02-17,published_full_unit,1,#02-17,2025-08-01,1,1,1,matching_public_signature_not_unit_proof
propertynoob-20,CANBERRA CRESCENT RESIDENCES,55,agent_unit_chart,#01-17,2025-08-02,1317100,667,1974,New Sale,propertynoob,https://propertynoob.com/condo/canberra-crescent-residences/sales,#01-17,published_full_unit,1,#01-17,2025-08-01,1,1,1,matching_public_signature_not_unit_proof
propertynoob-19,CANBERRA CRESCENT RESIDENCES,53,agent_unit_chart,#12-09,2025-08-02,1122800,570,1968,New Sale,propertynoob,https://propertynoob.com/condo/canberra-crescent-residences/sales,#12-09,published_full_unit,1,#12-09,2025-08-01,1,1,1,matching_public_signature_not_unit_proof
propertynoob-18,CANBERRA CRESCENT RESIDENCES,53,agent_unit_chart,#11-09,2025-08-02,1120000,570,1963,New Sale,propertynoob,https://propertynoob.com/condo/canberra-crescent-residences/sales,#11-09,published_full_unit,1,#11-09,2025-08-01,1,1,1,matching_public_signature_not_unit_proof
propertynoob-17,CANBERRA CRESCENT RESIDENCES,53,agent_unit_chart,#10-09,2025-08-02,1117200,570,1958,New Sale,propertynoob,https://propertynoob.com/condo/canberra-crescent-residences/sales,#10-09,published_full_unit,1,#10-09,2025-08-01,1,1,1,matching_public_signature_not_unit_proof
propertynoob-16,CANBERRA CRESCENT RESIDENCES,51,agent_unit_chart,#12-01,2025-08-02,1117000,570,1958,New Sale,propertynoob,https://propertynoob.com/condo/canberra-crescent-residences/sales,#12-01,published_full_unit,1,#12-01,2025-08-01,1,1,1,matching_public_signature_not_unit_proof
propertynoob-15,CANBERRA CRESCENT RESIDENCES,51,agent_unit_chart,#11-01,2025-08-02,1115000,570,1954,New Sale,propertynoob,https://propertynoob.com/condo/canberra-crescent-residences/sales,#11-01,published_full_unit,1,#11-01,2025-08-01,1,1,1,matching_public_signature_not_unit_proof
propertynoob-14,CANBERRA CRESCENT RESIDENCES,53,agent_unit_chart,#09-09,2025-08-02,1114400,570,1953,New Sale,propertynoob,https://propertynoob.com/condo/canberra-crescent-residences/sales,#09-09,published_full_unit,1,#09-09,2025-08-01,1,1,1,matching_public_signature_not_unit_proof
propertynoob-13,CANBERRA CRESCENT RESIDENCES,51,agent_unit_chart,#10-01,2025-08-02,1112000,570,1949,New Sale,propertynoob,https://propertynoob.com/condo/canberra-crescent-residences/sales,#10-01,published_full_unit,1,#10-01,2025-08-01,1,1,1,matching_public_signature_not_unit_proof
propertynoob-12,CANBERRA CRESCENT RESIDENCES,53,agent_unit_chart,#08-09,2025-08-02,1111600,570,1949,New Sale,propertynoob,https://propertynoob.com/condo/canberra-crescent-residences/sales,#08-09,published_full_unit,1,#08-09,2025-08-01,1,1,1,matching_public_signature_not_unit_proof
propertynoob-11,CANBERRA CRESCENT RESIDENCES,51,agent_unit_chart,#09-01,2025-08-02,1109000,570,1944,New Sale,propertynoob,https://propertynoob.com/condo/canberra-crescent-residences/sales,#09-01,published_full_unit,1,#09-01,2025-08-01,1,1,1,matching_public_signature_not_unit_proof
propertynoob-10,CANBERRA CRESCENT RESIDENCES,53,agent_unit_chart,#07-09,2025-08-02,1108900,570,1944,New Sale,propertynoob,https://propertynoob.com/condo/canberra-crescent-residences/sales,#07-09,published_full_unit,1,#07-09,2025-08-01,1,1,1,matching_public_signature_not_unit_proof
propertynoob-9,CANBERRA CRESCENT RESIDENCES,51,agent_unit_chart,#08-01,2025-08-02,1106000,570,1939,New Sale,propertynoob,https://propertynoob.com/condo/canberra-crescent-residences/sales,#08-01,published_full_unit,1,#08-01,2025-08-01,1,1,1,matching_public_signature_not_unit_proof
propertynoob-8,CANBERRA CRESCENT RESIDENCES,53,agent_unit_chart,#05-09,2025-08-02,1103400,570,1934,New Sale,propertynoob,https://propertynoob.com/condo/canberra-crescent-residences/sales,#05-09,published_full_unit,1,#05-09,2025-08-01,1,1,1,matching_public_signature_not_unit_proof
propertynoob-7,CANBERRA CRESCENT RESIDENCES,51,agent_unit_chart,#07-01,2025-08-02,1103000,570,1933,New Sale,propertynoob,https://propertynoob.com/condo/canberra-crescent-residences/sales,#07-01,published_full_unit,1,#07-01,2025-08-01,1,1,1,matching_public_signature_not_unit_proof
propertynoob-6,CANBERRA CRESCENT RESIDENCES,51,agent_unit_chart,#06-01,2025-08-02,1101000,570,1930,New Sale,propertynoob,https://propertynoob.com/condo/canberra-crescent-residences/sales,#06-01,published_full_unit,1,#06-01,2025-08-01,1,1,1,matching_public_signature_not_unit_proof
propertynoob-5,CANBERRA CRESCENT RESIDENCES,53,agent_unit_chart,#04-09,2025-08-02,1100600,570,1929,New Sale,propertynoob,https://propertynoob.com/condo/canberra-crescent-residences/sales,#04-09,published_full_unit,1,#04-09,2025-08-01,1,1,1,matching_public_signature_not_unit_proof
propertynoob-4,CANBERRA CRESCENT RESIDENCES,53,agent_unit_chart,#03-09,2025-08-02,1097900,570,1924,New Sale,propertynoob,https://propertynoob.com/condo/canberra-crescent-residences/sales,#03-09,published_full_unit,1,#03-09,2025-08-01,1,1,1,matching_public_signature_not_unit_proof
propertynoob-3,CANBERRA CRESCENT RESIDENCES,53,agent_unit_chart,#01-12,2025-08-02,880000,409,2151,New Sale,propertynoob,https://propertynoob.com/condo/canberra-crescent-residences/sales,#01-12,published_full_unit,1,#01-12,2025-08-01,1,3,1,matching_public_signature_not_unit_proof
propertynoob-2,CANBERRA CRESCENT RESIDENCES,55,agent_unit_chart,#01-20,2025-08-02,880000,409,2151,New Sale,propertynoob,https://propertynoob.com/condo/canberra-crescent-residences/sales,#01-20,published_full_unit,1,#01-20,2025-08-01,1,3,1,matching_public_signature_not_unit_proof
propertynoob-1,CANBERRA CRESCENT RESIDENCES,57,agent_unit_chart,#01-29,2025-08-02,880000,409,2151,New Sale,propertynoob,https://propertynoob.com/condo/canberra-crescent-residences/sales,#01-29,published_full_unit,1,#01-29,2025-08-01,1,3,1,matching_public_signature_not_unit_proof
propertystory-1,CANBERRA CRESCENT RESIDENCES,53,propertystory,#04-**,2026-08-08,2380000,1216,1957,,not_published_in_table,https://propertystory.sg/canberra-crescent-residences/,#04-14,inferred_unique_within_7_days,1,#04-14,2026-08-09,-1,0,1,after_local_snapshot
propertystory-2,CANBERRA CRESCENT RESIDENCES,57,propertystory,#09-**,2026-08-08,2488337,1216,2046,,not_published_in_table,https://propertystory.sg/canberra-crescent-residences/,#09-30,inferred_unique_within_7_days,1,#09-30,2026-08-07,1,0,1,after_local_snapshot
propertystory-3,CANBERRA CRESCENT RESIDENCES,57,propertystory,#08-**,2026-07-26,2482075,1216,2041,,not_published_in_table,https://propertystory.sg/canberra-crescent-residences/,#08-30,inferred_unique_within_7_days,1,#08-30,2026-07-25,1,0,1,no_matching_public_signature
propertystory-4,CANBERRA CRESCENT RESIDENCES,55,propertystory,#04-**,2026-07-12,2468642,1216,2030,,not_published_in_table,https://propertystory.sg/canberra-crescent-residences/,#04-22,inferred_unique_within_7_days,1,#04-22,2026-07-11,1,1,1,matching_public_signature_not_unit_proof
propertystory-5,CANBERRA CRESCENT RESIDENCES,51,propertystory,#04-**,2026-06-15,1995861,990,2016,,not_published_in_table,https://propertystory.sg/canberra-crescent-residences/,#04-07,inferred_unique_within_7_days,1,#04-07,2026-06-14,1,1,1,matching_public_signature_not_unit_proof
propertystory-6,CANBERRA CRESCENT RESIDENCES,51,propertystory,#03-**,2026-05-26,1990912,990,2011,,not_published_in_table,https://propertystory.sg/canberra-crescent-residences/,#03-07,inferred_unique_within_7_days,1,#03-07,2026-05-30,-4,1,1,matching_public_signature_not_unit_proof
propertystory-7,CANBERRA CRESCENT RESIDENCES,53,propertystory,#02-**,2026-05-25,2372894,1216,1951,,not_published_in_table,https://propertystory.sg/canberra-crescent-residences/,#02-14,inferred_unique_within_7_days,1,#02-14,2026-05-30,-5,1,1,matching_public_signature_not_unit_proof
propertystory-8,CANBERRA CRESCENT RESIDENCES,55,propertystory,#07-**,2026-05-21,2045800,990,2066,,not_published_in_table,https://propertystory.sg/canberra-crescent-residences/,#07-23,inferred_unique_within_7_days,1,#07-23,2026-05-20,1,1,1,matching_public_signature_not_unit_proof
propertystory-9,CANBERRA CRESCENT RESIDENCES,51,propertystory,#10-**,2026-05-16,2005900,990,2026,,not_published_in_table,https://propertystory.sg/canberra-crescent-residences/,#10-07,inferred_unique_within_7_days,1,#10-07,2026-05-16,0,1,1,matching_public_signature_not_unit_proof
propertystory-10,CANBERRA CRESCENT RESIDENCES,55,propertystory,#06-**,2026-05-16,2040700,990,2061,,not_published_in_table,https://propertystory.sg/canberra-crescent-residences/,#06-23,inferred_unique_within_7_days,1,#06-23,2026-05-16,0,1,1,matching_public_signature_not_unit_proof
propertystory-11,CANBERRA CRESCENT RESIDENCES,51,propertystory,#12-**,2026-05-05,2016000,990,2036,,not_published_in_table,https://propertystory.sg/canberra-crescent-residences/,#12-07,inferred_unique_within_7_days,1,#12-07,2026-05-04,1,1,1,matching_public_signature_not_unit_proof
propertystory-12,CANBERRA CRESCENT RESIDENCES,57,propertystory,#12-**,2026-05-05,2482200,1216,2041,,not_published_in_table,https://propertystory.sg/canberra-crescent-residences/,#12-30,inferred_unique_within_7_days,1,#12-30,2026-05-09,-4,1,1,matching_public_signature_not_unit_proof
propertystory-13,CANBERRA CRESCENT RESIDENCES,57,propertystory,#12-**,2026-05-04,2700639,1324,2040,,not_published_in_table,https://propertystory.sg/canberra-crescent-residences/,#12-27,inferred_unique_within_7_days,1,#12-27,2026-05-03,1,1,1,matching_public_signature_not_unit_proof
propertystory-14,CANBERRA CRESCENT RESIDENCES,51,propertystory,#09-**,2026-04-30,2001000,990,2021,,not_published_in_table,https://propertystory.sg/canberra-crescent-residences/,#09-07,inferred_unique_within_7_days,1,#09-07,2026-05-02,-2,1,1,matching_public_signature_not_unit_proof
propertystory-15,CANBERRA CRESCENT RESIDENCES,57,propertystory,#08-**,2026-04-30,2673874,1324,2020,,not_published_in_table,https://propertystory.sg/canberra-crescent-residences/,#08-27,inferred_unique_within_7_days,1,#08-27,2026-05-02,-2,1,1,matching_public_signature_not_unit_proof
propertystory-16,CANBERRA CRESCENT RESIDENCES,55,propertystory,#09-**,2026-04-29,2056100,990,2077,,not_published_in_table,https://propertystory.sg/canberra-crescent-residences/,#09-23,inferred_unique_within_7_days,1,#09-23,2026-04-28,1,1,1,matching_public_signature_not_unit_proof
propertystory-17,CANBERRA CRESCENT RESIDENCES,55,propertystory,#08-**,2026-04-27,2050900,990,2072,,not_published_in_table,https://propertystory.sg/canberra-crescent-residences/,#08-23,inferred_unique_within_7_days,1,#08-23,2026-04-26,1,1,1,matching_public_signature_not_unit_proof
propertystory-18,CANBERRA CRESCENT RESIDENCES,53,propertystory,#03-**,2026-04-22,2355200,1216,1937,,not_published_in_table,https://propertystory.sg/canberra-crescent-residences/,#03-14,inferred_unique_within_7_days,1,#03-14,2026-04-21,1,1,1,matching_public_signature_not_unit_proof
propertystory-19,CANBERRA CRESCENT RESIDENCES,55,propertystory,#12-**,2026-04-18,2365218,1173,2016,,not_published_in_table,https://propertystory.sg/canberra-crescent-residences/,#12-18,inferred_unique_within_7_days,1,#12-18,2026-04-18,0,1,1,matching_public_signature_not_unit_proof
propertystory-20,CANBERRA CRESCENT RESIDENCES,51,propertystory,#08-**,2026-04-16,1996000,990,2016,,not_published_in_table,https://propertystory.sg/canberra-crescent-residences/,#08-07,inferred_unique_within_7_days,1,#08-07,2026-04-15,1,1,1,matching_public_signature_not_unit_proof
propertystory-21,CANBERRA CRESCENT RESIDENCES,51,propertystory,#05-**,2026-04-03,1981100,990,2001,,not_published_in_table,https://propertystory.sg/canberra-crescent-residences/,#05-07,inferred_unique_within_7_days,1,#05-07,2026-04-02,1,1,1,matching_public_signature_not_unit_proof
propertystory-22,CANBERRA CRESCENT RESIDENCES,53,propertystory,#07-**,2026-03-28,2378800,1216,1956,,not_published_in_table,https://propertystory.sg/canberra-crescent-residences/,#07-14,inferred_unique_within_7_days,1,#07-14,2026-03-27,1,1,1,matching_public_signature_not_unit_proof
propertystory-23,CANBERRA CRESCENT RESIDENCES,53,propertystory,#05-**,2026-03-28,2367100,1216,1947,,not_published_in_table,https://propertystory.sg/canberra-crescent-residences/,#05-14,inferred_unique_within_7_days,1,#05-14,2026-03-27,1,1,1,matching_public_signature_not_unit_proof
propertystory-24,CANBERRA CRESCENT RESIDENCES,55,propertystory,#11-**,2026-03-28,2066300,990,2087,,not_published_in_table,https://propertystory.sg/canberra-crescent-residences/,#11-23,inferred_unique_within_7_days,1,#11-23,2026-03-27,1,1,1,matching_public_signature_not_unit_proof
propertystory-25,CANBERRA CRESCENT RESIDENCES,53,propertystory,#06-**,2026-03-25,2373000,1216,1951,,not_published_in_table,https://propertystory.sg/canberra-crescent-residences/,#06-14,inferred_unique_within_7_days,1,#06-14,2026-03-24,1,1,1,matching_public_signature_not_unit_proof
propertystory-26,CANBERRA CRESCENT RESIDENCES,53,propertystory,#09-**,2026-03-20,2390700,1216,1966,,not_published_in_table,https://propertystory.sg/canberra-crescent-residences/,#09-14,inferred_unique_within_7_days,1,#09-14,2026-03-19,1,1,1,matching_public_signature_not_unit_proof
propertystory-27,CANBERRA CRESCENT RESIDENCES,53,propertystory,#11-**,2026-03-09,2402700,1216,1976,,not_published_in_table,https://propertystory.sg/canberra-crescent-residences/,#11-14,inferred_unique_within_7_days,1,#11-14,2026-03-14,-5,1,1,matching_public_signature_not_unit_proof
propertystory-28,CANBERRA CRESCENT RESIDENCES,53,propertystory,#01-**,2026-03-05,2189300,1163,1882,,not_published_in_table,https://propertystory.sg/canberra-crescent-residences/,#01-11,inferred_unique_within_7_days,1,#01-11,2026-03-07,-2,1,1,matching_public_signature_not_unit_proof
propertystory-29,CANBERRA CRESCENT RESIDENCES,53,propertystory,#12-**,2026-02-27,2408700,1216,1981,,not_published_in_table,https://propertystory.sg/canberra-crescent-residences/,#12-14,inferred_unique_within_7_days,1,#12-14,2026-02-27,0,1,1,matching_public_signature_not_unit_proof
propertystory-30,CANBERRA CRESCENT RESIDENCES,55,propertystory,#12-**,2026-02-25,2071500,990,2092,,not_published_in_table,https://propertystory.sg/canberra-crescent-residences/,#12-23,inferred_unique_within_7_days,1,#12-23,2026-02-24,1,1,1,matching_public_signature_not_unit_proof
propertystory-31,CANBERRA CRESCENT RESIDENCES,55,propertystory,#11-**,2026-02-21,2336000,1173,1991,,not_published_in_table,https://propertystory.sg/canberra-crescent-residences/,#11-18,inferred_unique_within_7_days,1,#11-18,2026-02-21,0,1,1,matching_public_signature_not_unit_proof
propertystory-32,CANBERRA CRESCENT RESIDENCES,55,propertystory,#05-**,2026-02-20,2426000,1216,1995,,not_published_in_table,https://propertystory.sg/canberra-crescent-residences/,#05-22,inferred_unique_within_7_days,1,#05-22,2026-02-19,1,1,1,matching_public_signature_not_unit_proof
propertystory-33,CANBERRA CRESCENT RESIDENCES,51,propertystory,#11-**,2026-02-09,2011000,990,2031,,not_published_in_table,https://propertystory.sg/canberra-crescent-residences/,#11-07,inferred_unique_within_7_days,1,#11-07,2026-02-08,1,1,1,matching_public_signature_not_unit_proof
propertystory-34,CANBERRA CRESCENT RESIDENCES,55,propertystory,#02-**,2026-02-09,2257200,1163,1941,,not_published_in_table,https://propertystory.sg/canberra-crescent-residences/,#02-19,inferred_unique_within_7_days,1,#02-19,2026-02-09,0,1,1,matching_public_signature_not_unit_proof
propertystory-35,CANBERRA CRESCENT RESIDENCES,51,propertystory,#04-**,2026-02-05,1998200,990,2018,,not_published_in_table,https://propertystory.sg/canberra-crescent-residences/,#04-03,inferred_unique_within_7_days,1,#04-03,2026-02-05,0,1,1,matching_public_signature_not_unit_proof
propertystory-36,CANBERRA CRESCENT RESIDENCES,55,propertystory,#05-**,2026-02-02,2035600,990,2056,,not_published_in_table,https://propertystory.sg/canberra-crescent-residences/,#05-23,inferred_unique_within_7_days,1,#05-23,2026-02-01,1,1,1,matching_public_signature_not_unit_proof
propertystory-37,CANBERRA CRESCENT RESIDENCES,57,propertystory,#11-**,2026-02-02,2476000,1216,2036,,not_published_in_table,https://propertystory.sg/canberra-crescent-residences/,#11-30,inferred_unique_within_7_days,1,#11-30,2026-02-01,1,1,1,matching_public_signature_not_unit_proof
propertystory-38,CANBERRA CRESCENT RESIDENCES,55,propertystory,#09-**,2026-01-30,2324300,1173,1982,,not_published_in_table,https://propertystory.sg/canberra-crescent-residences/,#09-18,inferred_unique_within_7_days,1,#09-18,2026-01-29,1,1,1,matching_public_signature_not_unit_proof
propertystory-39,CANBERRA CRESCENT RESIDENCES,55,propertystory,#04-**,2026-01-27,2295600,1173,1957,,not_published_in_table,https://propertystory.sg/canberra-crescent-residences/,#04-18,inferred_unique_within_7_days,1,#04-18,2026-01-26,1,1,1,matching_public_signature_not_unit_proof
propertystory-40,CANBERRA CRESCENT RESIDENCES,55,propertystory,#06-**,2026-01-26,2307100,1173,1967,,not_published_in_table,https://propertystory.sg/canberra-crescent-residences/,#06-18,inferred_unique_within_7_days,1,#06-18,2026-01-25,1,1,1,matching_public_signature_not_unit_proof
propertystory-41,CANBERRA CRESCENT RESIDENCES,55,propertystory,#07-**,2026-01-20,2312800,1173,1972,,not_published_in_table,https://propertystory.sg/canberra-crescent-residences/,#07-18,inferred_unique_within_7_days,1,#07-18,2026-01-19,1,1,1,matching_public_signature_not_unit_proof
propertystory-42,CANBERRA CRESCENT RESIDENCES,53,propertystory,#01-**,2026-01-13,1732200,872,1986,,not_published_in_table,https://propertystory.sg/canberra-crescent-residences/,#01-15,inferred_unique_within_7_days,1,#01-15,2026-01-17,-4,1,1,matching_public_signature_not_unit_proof
propertystory-43,CANBERRA CRESCENT RESIDENCES,51,propertystory,#05-**,2026-01-10,2004900,990,2025,,not_published_in_table,https://propertystory.sg/canberra-crescent-residences/,#05-06,inferred_unique_within_7_days,1,#05-06,2026-01-09,1,1,1,matching_public_signature_not_unit_proof
propertystory-44,CANBERRA CRESCENT RESIDENCES,55,propertystory,#01-**,2026-01-10,1621300,797,2034,,not_published_in_table,https://propertystory.sg/canberra-crescent-residences/,#01-21,inferred_unique_within_7_days,1,#01-21,2026-01-09,1,1,1,matching_public_signature_not_unit_proof
propertystory-45,CANBERRA CRESCENT RESIDENCES,51,propertystory,#07-**,2026-01-06,1991000,990,2011,,not_published_in_table,https://propertystory.sg/canberra-crescent-residences/,#07-07,inferred_unique_within_7_days,1,#07-07,2026-01-09,-3,1,1,matching_public_signature_not_unit_proof
