name,url,slug
WEST COAST VIEW,https://www.edgeprop.sg/landed-house/west-coast-view,west-coast-view
WEST PARK REGENCY,https://www.edgeprop.sg/landed-house/west-park-regency,west-park-regency
WEST POINT PEARL GARDEN,https://www.edgeprop.sg/landed-house/west-point-pearl-garden,west-point-pearl-garden
WEST SEA GARDENS,https://www.edgeprop.sg/landed-house/west-sea-gardens,west-sea-gardens
WEST SHORE RESIDENCES,https://www.edgeprop.sg/landed-house/west-shore-residences,west-shore-residences
WESTLAKE GARDENS,https://www.edgeprop.sg/landed-house/westlake-gardens,westlake-gardens
WESTMONT,https://www.edgeprop.sg/landed-house/westmont,westmont
WESTPEAK TERRACE,https://www.edgeprop.sg/landed-house/westpeak-terrace,westpeak-terrace
WESTRIDGE,https://www.edgeprop.sg/landed-house/westridge,westridge
WESTSIDE 33,https://www.edgeprop.sg/landed-house/westside-33,westside-33
WESTVIEW GARDEN,https://www.edgeprop.sg/landed-house/westview-garden,westview-garden
WESTVIEW GARDENS,https://www.edgeprop.sg/landed-house/westview-gardens,westview-gardens
WESTVILLE,https://www.edgeprop.sg/landed-house/westville,westville
WESTWOOD PARK,https://www.edgeprop.sg/landed-house/westwood-park,westwood-park
WHITE COVE,https://www.edgeprop.sg/landed-house/white-cove,white-cove
WHITE HOUSE PARK,https://www.edgeprop.sg/landed-house/white-house-park,white-house-park
WHITE HOUSE RESIDENCES,https://www.edgeprop.sg/landed-house/white-house-residences,white-house-residences
WHITESHORES,https://www.edgeprop.sg/landed-house/whiteshores,whiteshores
WHITEVILLAS ROW,https://www.edgeprop.sg/landed-house/whitevillas-row,whitevillas-row
WHITLEY PARK,https://www.edgeprop.sg/landed-house/whitley-park,whitley-park
WHITLEY VILLAS,https://www.edgeprop.sg/landed-house/whitley-villas,whitley-villas
WHITLEYVILLE,https://www.edgeprop.sg/landed-house/whitleyville,whitleyville
WILKINSON 8,https://www.edgeprop.sg/landed-house/wilkinson-8,wilkinson-8
WILMER LODGE,https://www.edgeprop.sg/landed-house/wilmer-lodge,wilmer-lodge
WILMER PARK,https://www.edgeprop.sg/landed-house/wilmer-park,wilmer-park
WIMBORNE VILLAS,https://www.edgeprop.sg/landed-house/wimborne-villas,wimborne-villas
WIN LODGE,https://www.edgeprop.sg/landed-house/win-lodge,win-lodge
WINDSOR PARK,https://www.edgeprop.sg/landed-house/windsor-park,windsor-park
WINDSOR PARK ESTATE,https://www.edgeprop.sg/landed-house/windsor-park-estate,windsor-park-estate
WOLSKEL LODGE,https://www.edgeprop.sg/landed-house/wolskel-lodge,wolskel-lodge
WONDER GROVE,https://www.edgeprop.sg/landed-house/wonder-grove,wonder-grove
WOODGROVE ESTATE,https://www.edgeprop.sg/landed-house/woodgrove-estate,woodgrove-estate
WOODHAVEN,https://www.edgeprop.sg/landed-house/woodhaven,woodhaven
WOODLANDS PARK,https://www.edgeprop.sg/landed-house/woodlands-park,woodlands-park
WOODVIEW VILLAS,https://www.edgeprop.sg/landed-house/woodview-villas,woodview-villas
WOOLLERTON PARK,https://www.edgeprop.sg/landed-house/woollerton-park,woollerton-park
YEW LIAN PARK,https://www.edgeprop.sg/landed-house/yew-lian-park,yew-lian-park
YI XING JU TEMPLE,https://www.edgeprop.sg/landed-house/yi-xing-ju-temple,yi-xing-ju-temple
YIO CHU KANG TERRACE,https://www.edgeprop.sg/landed-house/yio-chu-kang-terrace,yio-chu-kang-terrace
YONG SENG ESTATE,https://www.edgeprop.sg/landed-house/yong-seng-estate,yong-seng-estate
YUGI GARDEN,https://www.edgeprop.sg/landed-house/yugi-garden,yugi-garden
YUNNAN GARDENS,https://www.edgeprop.sg/landed-house/yunnan-gardens,yunnan-gardens
ZEPHYR PARK,https://www.edgeprop.sg/landed-house/zephyr-park,zephyr-park
