stop_code,lat,lon,route_count,stop_name
19029,1.30956,103.78202,7,Opp SP SMA
19031,1.31123,103.77838,7,Dover Stn Exit A
19039,1.31168,103.77868,7,Dover Stn Exit B
19041,1.31236,103.77553,7,Opp Sch of Science & Tech
19049,1.31266,103.77479,7,Sch of Science & Tech
19051,1.30896,103.77392,3,New Town Sec Sch
19059,1.30895,103.77272,2,UTown - RC4
19061,1.30752,103.77782,3,Ayer Rajah Telecoms
19069,1.30779,103.77671,2,Opp Ayer Rajah Telecoms
19071,1.30516,103.78108,6,Opp ACS Independent
19079,1.30607,103.78013,2,Dover Ct Intl Sch
19081,1.30257,103.78282,6,Opp ACS Boarding Sch
19089,1.3037,103.78184,5,ACS Independent
19091,1.30739,103.78208,3,S'pore Poly
19099,1.30697,103.78191,3,Opp S'pore Poly
20011,1.31309,103.76129,4,Blk 506
20019,1.31358,103.76151,8,Blk 431
20021,1.31676,103.75789,5,NEWest
20029,1.31773,103.75768,6,Opp NEWest
20031,1.32056,103.75465,5,The Infiniti
20039,1.32102,103.75472,6,Opp The Infiniti
20051,1.32259,103.74754,4,Cycle & Carriage
20059,1.32332,103.74769,6,Opp Cycle & Carriage
20061,1.32381,103.74299,3,Aft Jurong Town Hall Rd
20069,1.32406,103.74419,4,Bef Jurong Town Hall Rd
20081,1.3266,103.73879,4,Carrier S'pore
20089,1.32703,103.73922,5,Opp Carrier S'pore
20101,1.31994,103.76222,8,Nan Hua Pr Sch
20109,1.32085,103.76207,10,Aft Clementi Fire Stn
20121,1.32024,103.73708,6,Opp Blk 51
20129,1.32035,103.73754,4,Bet Blks 50/51
20131,1.31559,103.75185,5,S'pore Food Ind Bldg
20139,1.31584,103.75204,5,Bef West Coast Rise
20141,1.31772,103.74877,5,Opp Blk 408
20149,1.31796,103.74897,5,Blk 408
20151,1.3183,103.74631,2,Opp Blk 411
20159,1.31851,103.7464,4,Blk 411
20161,1.31915,103.74214,4,Opp Blks 34/35
20169,1.31928,103.74251,3,Blk 35
20171,1.31968,103.73984,4,Opp Blk 47
20179,1.32,103.7391,3,Blk 31
20181,1.32048,103.74746,4,Ayer Rajah CC
20189,1.32031,103.74727,5,Opp Ayer Rajah CC
20191,1.31924,103.74846,4,Blk 407
20199,1.31908,103.7482,5,Blk 410
20201,1.32133,103.74386,6,Bef Blk 39
20209,1.32145,103.74421,5,Bef Jurong Town Hall Rd
20211,1.32177,103.74184,6,Blk 41
20219,1.32206,103.74143,5,Opp Blk 41
20231,1.32234,103.73944,6,Bef Hasanah Mque
20239,1.32247,103.73947,5,Aft Hasanah Mque
20241,1.32116,103.73638,1,Opp Blk 54
20249,1.32162,103.7367,1,Blk 54
20251,1.31976,103.74447,3,Bef Teban Gdns Rd
20259,1.32014,103.74508,7,C'wealth Sec Sch
20261,1.3216,103.74546,7,Aft Pandan Gdns
20269,1.32152,103.74581,6,Bef Pandan Gdns
20271,1.32528,103.74551,12,Opp German Ctr
20281,1.31234,103.75484,6,Opp The Japanese Sec Sch
20289,1.31249,103.75503,5,The Japanese Sec Sch
20291,1.31095,103.75771,6,Opp Blk 501
20299,1.31093,103.75858,6,Blk 501
20309,1.31062,103.75404,1,Blk L Pandan Light Ind Pk
20319,1.31259,103.75284,1,Blk T Pandan Light Ind Pk
20329,1.31503,103.75102,1,S'pore Food Ind
20331,1.31329,103.74926,1,Vejoil Pte Ltd
20341,1.31186,103.75047,1,Pan Tech Ind Cplx
21011,1.32534,103.72867,4,Aft Jurong Lake
21019,1.32555,103.72703,5,Aft Yuan Ching Rd
21021,1.32419,103.72379,4,Bef Jurong Port Rd
21029,1.3243,103.72181,7,Aft Corp Pl
21041,1.32092,103.72012,3,Aft Jln Terusan
21049,1.32107,103.72025,3,Bef Jln Terusan
21051,1.31226,103.73045,1,Bef Penjuru Rd
21059,1.31195,103.73014,2,Aft Penjuru Rd
21069,1.31237,103.71919,2,Bef Jln Tepong
21071,1.31394,103.72227,1,Jurong Abattoir
21079,1.31343,103.7228,4,Opp Jurong Abattoir
21089,1.31206,103.72296,2,Bef Jln Buroh
21099,1.31014,103.7111,2,Jurong Island Checkpt
21109,1.311,103.7211,2,Ctrl Fish Proc Fty
21111,1.31443,103.71238,1,Aft Jurong Pier Rd
21119,1.31397,103.71202,2,Bef Jurong Pier Rd
21121,1.31469,103.71602,1,SPC Svc Stn
21129,1.31427,103.71493,2,Opp SPC Svc Stn
21131,1.31471,103.71799,1,Bef Jurong Port Rd
21139,1.31433,103.71847,2,Aft Jurong Port Rd
21141,1.31517,103.71957,3,Aft Jln Buroh
21149,1.31563,103.7199,3,Jurong Port Workshops
21151,1.31699,103.71989,3,CWT Distripk
21159,1.31869,103.72043,3,Sin Soon Huat
21161,1.35044,103.71274,3,Blk 216B
21169,1.35074,103.71276,2,Opp Blk 216B
21171,1.32582,103.71907,6,Opp Corp Pl
21179,1.32586,103.7193,10,Corp Pl
21181,1.32992,103.72095,3,Opp Blk 161
21189,1.33026,103.72122,2,Blk 161
21191,1.33291,103.72045,1,Opp Blk 178
21199,1.33331,103.72051,1,Blk 178
21201,1.33683,103.71779,1,Opp Taman Jurong Greens
21209,1.33688,103.71806,1,Taman Jurong Greens
21211,1.34005,103.71607,5,Opp Lakepoint Condo
21219,1.3401,103.71626,7,Lakepoint Condo
21229,1.34206,103.71601,7,Opp S'pore A'space Mfg
21231,1.3436,103.71599,3,Blk 203
21239,1.3445,103.71633,3,Opp Blk 203
21241,1.34974,103.71235,6,Blk 216 CP
21249,1.34958,103.71249,4,Blk 213
21251,1.33624,103.71035,2,Bef Quality Rd
21259,1.33604,103.71044,3,Aft Quality Rd
21261,1.33394,103.71025,3,Aft Chin Bee Ave
21269,1.33418,103.7105,2,Bef Chin Bee Ave
21271,1.33466,103.71947,1,Opp Assyakirin Mque
21279,1.33491,103.71953,1,Assyakirin Mque
21291,1.31585,103.70943,1,Aft Jln Buroh
21299,1.31601,103.70992,2,Bef Jln Buroh
21301,1.32007,103.71014,1,Opp Jln Pesawat
21309,1.31919,103.71055,2,Aft Jln Pesawat
21311,1.32312,103.70954,1,Bef Tractor Rd
21319,1.32377,103.7098,2,Opp Tractor Rd
21321,1.32624,103.70885,1,UTOC Engrg
21329,1.32692,103.70902,2,Opp UTOC Engrg
21331,1.33029,103.70797,1,Opp Premier Milk Pte Ltd
21339,1.32991,103.70831,2,Premier Milk Pte Ltd
21341,1.33517,103.70896,1,Opp GSK
21349,1.33554,103.7093,2,GSK
21351,1.33882,103.70956,4,Bef Boon Lay Way
21359,1.33867,103.70996,4,Aft ST Kinetics
21361,1.34302,103.70767,8,Blk 695
21369,1.34309,103.708,6,Opp Blk 695
21371,1.34523,103.70618,8,Blk 680C
21379,1.34535,103.70649,7,Blk 263
21381,1.35046,103.70982,1,St. Joseph's Hme
21389,1.35006,103.70993,1,Opp St. Joseph's Hme
21391,1.34485,103.70848,5,River Valley High Sch
21399,1.34481,103.70806,7,Opp River Valley High Sch
21409,1.34339,103.71207,2,Blk 191
21411,1.34393,103.71033,2,Opp Blk 188
21419,1.34388,103.71058,4,Blk 188
21421,1.3472,103.71033,9,Blk 176
21429,1.3474,103.71059,9,Blk 185
21431,1.34766,103.71241,3,Blk 210
21439,1.34842,103.71166,5,Boon Lay CC
21441,1.34638,103.71326,3,Blk 207
21449,1.3464,103.71306,5,Boon Lay Shop Ctr
21451,1.34525,103.71473,4,Blk 206
21459,1.34558,103.71491,4,Blk 209
21461,1.32732,103.71799,1,Bef Tukang Innovation Dr
21469,1.32748,103.71809,1,Bef Chia Ping Rd
21471,1.32673,103.71543,1,Bef Tukang Innovation Lane
21479,1.32692,103.7157,1,Aft Tukang Innovation Lane
21481,1.32595,103.71193,1,Grundfos
21489,1.32616,103.7122,1,Opp Grundfos
21491,1.32686,103.71083,1,Bef Intl Rd
21499,1.32656,103.71102,1,Bef Jln Tukang
21501,1.33043,103.71,1,Bef Meiji Seika
21509,1.33116,103.70999,1,Opp Meiji Seika
21511,1.33312,103.71108,1,Bef Chin Bee Rd
21519,1.33296,103.71129,2,Aft Chin Bee Rd
21521,1.33414,103.71459,1,PB Packaging Systems
21529,1.33408,103.7151,2,Aft Third Chin Bee Rd
21531,1.33188,103.71634,1,Clariant S'pore
21539,1.33131,103.71635,2,Opp Kaily Packaging
21541,1.33138,103.71986,1,Aft Fourth Chin Bee Rd
21549,1.33088,103.719,2,Automotive Technology
21551,1.32666,103.72099,5,Blk 151
21559,1.32663,103.72064,9,CISCO Recall
21561,1.3288,103.72275,6,Blk 158
21569,1.32857,103.7229,8,Opp Blk 158
21571,1.33057,103.72307,6,Opp Jurong Sec Sch
21579,1.33013,103.72318,8,Jurong Sec Sch
21581,1.33243,103.72329,6,Blk 65
21589,1.33247,103.72346,7,Opp Blk 65
21591,1.33476,103.72243,6,Opp Blk 117
21599,1.33468,103.72268,7,Blk 117
21601,1.33727,103.7211,6,Blk 357
21609,1.33775,103.72103,7,Opp Blk 364
21611,1.33836,103.71932,4,Blk 367
21619,1.33794,103.71816,6,Aft Corp Rd
21621,1.33921,103.72206,2,Blk 354
21629,1.33967,103.72282,1,Blk 334
21631,1.33364,103.72494,3,Blk 115
21639,1.33379,103.72512,3,Opp Blk 115
21641,1.3363,103.72501,3,Bef Blk 322
21649,1.33671,103.72518,3,Opp Blk 322
21651,1.33873,103.72402,3,Opp Chinese Gdn
21659,1.33896,103.72411,3,Chinese Gdn
21661,1.34177,103.72141,5,Yuan Ching Sec Sch
21669,1.34134,103.7221,4,Opp Blk 134D
21671,1.33807,103.72376,2,Blk 331
21679,1.33776,103.72358,2,Blk 329
21681,1.34229,103.71466,5,Opp Blk 200
21689,1.34242,103.71442,7,Blk 200
21691,1.34138,103.71222,5,Opp Summerdale
21699,1.34162,103.71232,7,Summerdale
21711,1.347,103.71576,1,Bet Blks 523/525
21719,1.34779,103.71507,1,Opp Blk 529
21721,1.34256,103.71108,2,Blk 239A
21729,1.34238,103.71132,3,Opp Blk 239A
21751,1.33089,103.7248,2,Jurong Sec Sch
21759,1.33032,103.72491,2,Opp Jurong Sec Sch
21761,1.32831,103.72477,2,Blk 138B
21769,1.32848,103.7249,2,Opp Blk 138B
21771,1.3266,103.72363,3,Aft Corp Dr
21779,1.32644,103.72426,5,Aft Yuan Ching Rd
22009,1.33932,103.70546,34,Boon Lay Int
22011,1.3213,103.70776,1,Bef Jurong Hill
22019,1.32202,103.70711,1,Aft Tractor Rd
22021,1.32168,103.70369,1,Givaudan
22029,1.32245,103.70268,1,Opp Givaudan
22031,1.32217,103.69855,1,Bef Pioneer Circus
22039,1.32284,103.69862,1,Markono Holdings
22041,1.31463,103.69873,1,Aft Tg Kling Rd
22049,1.31447,103.69789,2,Bef Tg Kling Rd
22051,1.31387,103.70204,1,Opp Buroh St
22059,1.31361,103.70126,2,Aft Buroh St
22061,1.31428,103.70464,1,CEVA Logistics
22069,1.31365,103.70379,2,Opp CEVA Logistics
22071,1.31434,103.70695,1,Bef Jurong Pier Rd
22079,1.31394,103.70805,2,Aft Jurong Pier Rd
22081,1.306,103.70038,1,Opp Natsteel
22089,1.30589,103.70088,2,Natsteel
22091,1.30881,103.69656,2,Aft Jln Samulun
22099,1.3088,103.69689,1,Bef Jln Samulun
22141,1.31733,103.69595,1,Aft Jln Buroh
22149,1.31732,103.69631,1,Bef Jln Buroh
22151,1.32095,103.69627,1,Hitachi
22159,1.32095,103.69663,1,Opp Hitachi
22161,1.32552,103.69643,4,Aft Lok Yang Way
22169,1.32625,103.69662,4,Aft Intl Rd
22171,1.32954,103.69638,4,Opp Secura S'pore
22179,1.33,103.69666,4,Secura S'pore
22181,1.33302,103.69638,7,S'pore Post
22189,1.3337,103.69666,6,Pioneer Junction
22191,1.33131,103.69833,3,Soon Lee Depot
22199,1.33102,103.69847,2,Opp Soon Lee Depot
22219,1.32765,103.70261,1,Aft Neythal Rd
22221,1.32791,103.69786,1,Aft Pioneer Rd Nth
22229,1.32764,103.69887,1,Bef Pioneer Rd Nth
22231,1.34079,103.69718,4,Blk 639
22239,1.34082,103.69742,4,Blk 624
22241,1.34012,103.69938,2,Opp Blk 622
22249,1.34016,103.69865,2,Blk 622
22251,1.34073,103.70266,2,Blk 665A
22259,1.34089,103.70255,2,Blk 668D
22271,1.32925,103.70011,1,Bef Kwong Min Rd
22281,1.32849,103.70375,1,Aft Soon Lee Rd
22289,1.32926,103.70284,1,Bef Fan Yoong Rd
22299,1.33069,103.70177,1,Bef Soon Lee Rd
22309,1.33327,103.70338,1,Aft Fan Yoong Rd
22319,1.33198,103.70545,1,Bef Enterprise Rd
22329,1.33024,103.70502,1,Opp Sam McCoy Engrg
22331,1.30486,103.70318,2,Tg Kling Rd (End)
22341,1.34492,103.70103,3,Blk 673C
22349,1.34521,103.7008,3,Blk 734A CP
22351,1.34277,103.69803,1,Opp Blk 717
22359,1.34253,103.69728,2,Blk 717
22361,1.34078,103.69587,2,Blk 641
22369,1.34033,103.69511,2,Blk 704
22391,1.31343,103.69572,2,Bef Jln Buroh
22399,1.31346,103.69602,2,Aft Jln Buroh
22401,1.31008,103.69715,2,Aft Shipyard Rd
22409,1.31014,103.69742,2,Bef Shipyard Rd
22411,1.34627,103.7038,2,Blk 676B
22419,1.34653,103.70364,2,Jurong West Sub-Stn
22421,1.30776,103.69872,1,Natl Oxygen Pte Ltd
22429,1.30726,103.69908,2,Opp Natl Oxygen Pte Ltd
22431,1.33308,103.70742,1,Opp Fei Siong Group
22439,1.33311,103.70681,1,Aft Fei Siong Group
22441,1.34282,103.70358,7,Blk 669 CP
22449,1.34306,103.70381,8,Blk 685B
22451,1.33817,103.69561,6,Opp Blk 643
22459,1.33856,103.69572,6,Blk 643
22461,1.33596,103.6962,9,Opp Blk 653B
22469,1.33649,103.69632,7,Blk 653B
22471,1.33509,103.69315,4,Blk 991B
22479,1.33474,103.6931,3,Opp Blk 991B
22481,1.34246,103.70554,4,Blk 691A CP
22489,1.34258,103.70537,5,Blk 683A
22491,1.33674,103.7052,11,Blk 662D
22499,1.33771,103.70463,14,Opp Blk 662C
22501,1.33769,103.70297,3,Blk 662A
22509,1.33799,103.70323,4,Blk 664C
22511,1.33746,103.7003,3,Blk 658C
22519,1.33773,103.69995,4,Blk 608
22521,1.33742,103.69777,6,Pioneer Stn Exit A
22529,1.33777,103.69729,9,Pioneer Stn Exit B
22531,1.33923,103.69814,4,Opp Jurong West Pr Sch
22539,1.3392,103.69839,4,Jurong West Pr Sch
22541,1.33497,103.69761,1,Blk 655
22549,1.33464,103.69795,1,Opp Blk 655 CP
22551,1.33498,103.70066,1,Blk 657
22559,1.33465,103.70101,1,Opp Blk 657 CP
22561,1.33497,103.70414,1,Blk 660 CP
22569,1.33465,103.70458,1,Opp Blk 660 CP
22591,1.34476,103.70289,7,Blk 670A
22599,1.34436,103.70345,8,Blk 678D
22609,1.33048,103.6983,3,Soon Lee Bus Pk
23011,1.32241,103.69251,2,Carrier Transicold P/L
23019,1.32302,103.69257,2,Nippon Paint
23021,1.32244,103.68519,2,Aft Benoi Sector
23029,1.32302,103.68623,2,Stamford Tyre
23031,1.3224,103.68099,2,Bef Benoi Flyover
23039,1.32303,103.68151,2,Aft Benoi Flyover
23041,1.33334,103.69056,3,Opp Jurong Camp
23049,1.33411,103.69061,4,Jurong Camp
23051,1.33169,103.68928,3,Bef Kian Teck Rd
23059,1.33071,103.68814,4,Aft Kian Teck Rd
23061,1.32953,103.68652,3,Aft Kian Teck Rd
23069,1.3299,103.68582,4,Bef Kian Teck Rd
23071,1.32977,103.68258,3,Opp SAFTI Military Inst
23079,1.33018,103.68182,4,SAFTI Military Inst
23081,1.33012,103.67827,2,Opp S'pore Discovery Ctr
23089,1.33043,103.67843,2,S'pore Discovery Ctr
23091,1.32452,103.69276,1,Nippon
23099,1.32467,103.69286,1,Bef First Lok Yang Rd
23101,1.32453,103.69091,1,Auto World Care
23109,1.32468,103.69068,1,Aft Third Lok Yang Rd
23111,1.32455,103.68836,1,Bef Fourth Lok Yang Rd
23119,1.32468,103.68848,1,Aft Fourth Lok Yang Rd
23121,1.32455,103.68565,1,Opp Leroy-Somer
23129,1.32468,103.68559,1,Leroy-Somer
23131,1.32537,103.68405,1,MES Logistic Hub
23139,1.32517,103.68415,1,Bef Lok Yang Way
23141,1.32667,103.68402,1,Opp Varco
23149,1.32683,103.68416,1,Varco
23151,1.32788,103.68483,1,Containers Printers
23159,1.32766,103.68563,1,Aft Fifth Lok Yang Rd
23161,1.32788,103.68869,1,Aft Kian Teck Rd
23169,1.32769,103.68868,1,Bef Kian Teck Rd
23171,1.3279,103.69119,1,SKK (S) Pte Ltd
23179,1.32767,103.69102,1,Aft Second Lok Yang Rd
23181,1.3279,103.69449,1,Aft Kian Teck Rd
23189,1.32764,103.69398,1,Bef First Lok Yang Rd
23191,1.31966,103.68363,1,SK Tes
23199,1.31951,103.68312,1,Opp SK Tes
23201,1.31965,103.68629,1,Pall Corporation
23209,1.3195,103.68578,1,NS BlueScope Lysaght
23211,1.31792,103.6892,1,Mapletree Logistics Hub
23219,1.31833,103.68853,1,Opp Mapletree Log Hub
23221,1.30897,103.67178,2,Aft Gul Way
23229,1.30869,103.67181,2,Opp Gul Way
23231,1.30926,103.67492,2,Keppel Logistics
23239,1.30915,103.67519,2,Opp Keppel Logistics
23241,1.31025,103.67981,1,Aft Benoi Rd
23249,1.3099,103.67949,1,Bef Benoi Rd
23251,1.31172,103.68378,1,Aft Shipyard Rd
23259,1.3114,103.68366,2,Bef Shipyard Rd
23261,1.31265,103.68577,1,Opp Exxon Mobil
23269,1.31241,103.68578,2,Exxon Mobil
23279,1.31493,103.69163,1,Bef Benoi Sector
23281,1.30651,103.67897,1,Aft Pioneer Rd
23291,1.30382,103.6793,1,ST Marine
23301,1.30212,103.67954,1,Bef Benoi Basin
23311,1.30179,103.67746,1,Seatrium Benoi Yard
23321,1.30404,103.67618,1,Bef Benoi Lane
23331,1.30689,103.67584,1,Opp JP Nelson
23341,1.31118,103.67851,1,Aft Pioneer Rd
23349,1.31077,103.67872,1,Bef Pioneer Rd
23351,1.31615,103.67875,1,Aft Gul Ave
23359,1.31501,103.67888,1,Opp Gul Ave
23361,1.31911,103.67884,1,Bef Benoi Sector
23369,1.31908,103.67911,1,Aft Benoi Sector
23371,1.32595,103.67908,8,Bef Joo Koon Int
23379,1.32654,103.67939,2,Opp Joo Koon Int
23389,1.30756,103.69377,1,PEC Ltd
23399,1.30534,103.69237,1,Keppel Offshore & Marine
23409,1.30352,103.68934,1,Mobil Marine Ter
23419,1.30381,103.68615,1,Bef Shipyard Cres
23429,1.30457,103.68472,1,Opp Mooreast
23439,1.30774,103.68469,1,Opp LP 71
23441,1.31304,103.67863,1,Bef Benoi Pl
23449,1.31284,103.67878,1,Aft Benoi Pl
23451,1.30403,103.69728,1,Opp Chemical Industries
23461,1.30547,103.69643,1,Tanoto Shipyard
23469,1.30509,103.69683,1,Opp Tanoto Shipyard
23471,1.31966,103.68097,1,Aft Benoi Rd
23479,1.31951,103.68066,1,Bef Benoi Rd
23481,1.32792,103.68175,2,Molex
23489,1.3276,103.68049,2,Opp Molex
23491,1.32792,103.67781,1,Joo Koon Stn Exit B
23499,1.32755,103.67805,1,Joo Koon Stn Exit A
23501,1.32453,103.69584,1,Aft Pioneer Rd Nth
23509,1.32468,103.69562,1,Hoe Keng Motor
23519,1.32479,103.67937,8,Opp FairPrice Hub
24009,1.32697,103.6784,11,Joo Koon Int
24011,1.32231,103.67763,2,M.C. Packaging Pte Ltd
24019,1.32289,103.67728,2,Liang Huat Ind Cplx
24021,1.32185,103.67088,2,Meritor Heavy Veh Systems
24029,1.32247,103.67133,2,Mazak S'pore
24041,1.33035,103.67499,2,Opp Pasir Laba Camp
24049,1.33094,103.67379,2,Pasir Laba Camp
24089,1.31446,103.67069,1,Aft Gul Ave
24129,1.32614,103.66987,1,Opp Yeow San Pte Ltd
24139,1.32734,103.67193,1,Opp Toyo Ink
24149,1.32754,103.67466,1,Aft Joo Koon Cres
24159,1.32684,103.67664,1,Aft Joo Koon Rd
24169,1.31039,103.66672,1,Bef Gul Circle
24179,1.3094,103.66477,1,Bef Gul Lane
24189,1.31116,103.66194,1,Tai Sin Electric Cables
24199,1.31308,103.65994,1,JB Ind Pte Ltd
24209,1.31524,103.65987,1,Aft Gul Lane
24219,1.31823,103.66267,1,Precision Products
24229,1.31954,103.66615,1,Aft Gul St 3
24239,1.31979,103.669,1,Bef Gul St 1
24249,1.32001,103.67231,1,Asiatic Agricultural Ind
24259,1.32022,103.67563,1,DNV GL Laboratory
24269,1.31796,103.67661,1,Sing Huat Hardware
24279,1.3148,103.67675,1,Cameron Iron Works
24289,1.3124,103.67486,1,Opp Keppel T&T
24299,1.31216,103.67165,1,Aft Gul Way
24301,1.31261,103.66585,1,SNL Logistics Pte Ltd
24331,1.30855,103.66868,2,Opp Hong Hang Bldg
24339,1.30841,103.66899,2,Hong Hang Bldg
24341,1.2956,103.6707,1,Seatrium Pioneer Yard
24349,1.29558,103.67092,1,ST Engrg Gul Yard
24351,1.29812,103.66839,1,Opp S'pore Takada Ind
24359,1.29823,103.66853,1,S'pore Takada Ind
24369,1.30078,103.66698,1,Hanwha Offshore S'pore
24379,1.30366,103.66588,1,Opp Asia Ind Gases
24381,1.30689,103.66533,1,GE Keppel Energy Svcs
24389,1.30668,103.66552,1,Opp GE Keppel Energy Svcs
24391,1.29859,103.66447,1,Chem-Solv Technologies
24401,1.30032,103.66356,1,Opp Hoe Huat Engrg
24411,1.30244,103.66173,1,Opp Multi Ways Equipment
24421,1.30463,103.65951,1,Bef Pioneer Sector 1
24431,1.30727,103.6577,1,Aft Pioneer Sector 2
24441,1.30713,103.66097,1,GSK
24451,1.30599,103.66379,1,Opp Cambridge Ind Trust
24461,1.29724,103.66626,1,Bef Nam Leong Co Pte Ltd
24489,1.32574,103.67111,1,Aft Joo Koon Way
24499,1.32599,103.6744,1,Panasonic Ind Devices
24501,1.32425,103.6648,2,Bef Tuas Flyover
24509,1.32431,103.66412,2,Aft Tuas Flyover
24511,1.31945,103.66089,2,Gul Circle Stn Exit A
24519,1.31907,103.65981,2,Gul Circle Stn Exit B
24521,1.31744,103.65888,1,Bef Tuas Ave 5
24529,1.31721,103.65817,1,Aft Tuas Ave 5
24531,1.30623,103.65688,1,Utracon Corp
24539,1.30492,103.65548,1,Dundee Marine
24541,1.30276,103.65566,1,Opp Seatrium Tuas Yard
24549,1.30274,103.65544,1,Seatrium Tuas Yard
24559,1.30079,103.65748,1,Opp Crystal Offshore
24571,1.32368,103.66907,1,Seng Heng Engrg
24581,1.32496,103.667,1,Opp ESAB
24599,1.32562,103.66927,1,Bef Joo Koon Way
24601,1.31334,103.65487,1,Progress Galvanizing
24609,1.31343,103.65475,1,Opp Progress Galvanizing
24611,1.31086,103.65254,1,Bef Marinteknik
24619,1.31114,103.6526,1,Opp Marinteknik
24621,1.30797,103.64978,1,Aft Ocean Tanker
24629,1.30851,103.65016,1,Opp Ocean Tanker
24631,1.32057,103.67824,1,Bef Benoi Rd
24639,1.32041,103.67792,1,Aft Benoi Rd
24641,1.31424,103.66551,1,W Atelier
24651,1.3149,103.66883,1,Metall-Treat Ind
24671,1.30958,103.66123,1,Hiap Teck Metal Co
24679,1.30929,103.66125,1,Opp Hiap Teck Metal Co
24681,1.31201,103.65863,1,Opp Jurong Insp Ctr
24689,1.31152,103.6589,1,Jurong Insp Ctr
24691,1.31345,103.65713,1,Aft Tuas Rd
24699,1.31345,103.6569,1,Bef Tuas Rd
24701,1.32139,103.64912,1,Tuas Cres Stn Exit B
24709,1.32089,103.64903,2,Tuas Cres Stn Exit A
24711,1.32987,103.63999,2,Tuas West Rd Stn Exit B
24719,1.33005,103.63933,4,Tuas West Rd Stn Exit A
25009,1.345,103.6392,5,Tuas Ter
25059,1.27001,103.61725,1,Aft Tuas Sth Blvd
25061,1.32759,103.64529,1,Kyocera Chemical
25069,1.32751,103.64552,1,Opp Kyocera Chemical
25071,1.32958,103.64321,1,Opp Nissin Trspt
25079,1.32945,103.64347,1,Nissin Trspt
25091,1.33443,103.6452,1,Aft Tuas Ave 7
25099,1.33393,103.64495,1,Opto-Pharm
25101,1.33428,103.64784,1,Opp SMC Mfg
25109,1.33462,103.64732,1,SMC Mfg
25111,1.3324,103.64982,1,Aft Tuas Ave 10
25119,1.33213,103.64992,1,Bef Tuas Ave 10
25121,1.33061,103.6517,1,Aft Tuas Ave 8
25129,1.32994,103.65226,1,Aft Tuas Ave 6
25151,1.32914,103.65326,1,Mercedes-Benz Logistics
25161,1.32735,103.65511,1,Toyochem Ink
25169,1.32775,103.6545,1,Opp Galmon S'pore
25171,1.32547,103.65711,1,Becton Dickinson Med
25179,1.32529,103.65711,1,Sew-Eurodrive
25181,1.32385,103.65881,1,Bef Tuas Dr 1
25189,1.32384,103.65862,1,Soon Heng Glass
25191,1.3213,103.65968,1,Asiatic Engrg
25199,1.32109,103.65933,1,Rockwool Bldg Materials
25201,1.31926,103.65871,1,Aft Tuas Rd
25209,1.31931,103.65881,1,Bef Tuas Rd
25219,1.32877,103.65692,2,Aft Tuas Ave 2
25221,1.33471,103.65153,2,Raffles Country Club
25229,1.33371,103.65176,2,Crown Beverage Cans S'pore
25231,1.33866,103.6474,2,Opp Asia-Pacific Brewery
25239,1.33741,103.64795,2,Asia-Pacific Brewery
25249,1.33985,103.64535,2,Aft Tuas West Rd
25251,1.34528,103.64018,2,S'pore Rail Test Ctr
25259,1.34419,103.64071,2,Bef Tuas West Dr
25269,1.34777,103.63747,2,Tuas Checkpt
25321,1.31765,103.65645,1,YCH Distripk
25329,1.31779,103.65646,1,Mapletree Logistics
25331,1.3202,103.65381,1,Chugoku Marine Paints
25339,1.32018,103.65397,1,Opp Chugoku Marine Paints
25341,1.32194,103.65199,1,Bef Tuas Ave 2
25349,1.32159,103.65248,1,Times Printers
25351,1.32397,103.65303,1,Hart Engrg Pte Ltd
25359,1.32365,103.65292,1,Opp Hart Engrg Pte Ltd
25361,1.32496,103.65112,1,Yan San Metals Pte Ltd
25369,1.32514,103.65147,1,Opp Yan San Metals
25371,1.32388,103.64917,1,Aft Tuas Ave 4
25379,1.32422,103.649,1,Aft Tuas Ave 6
25381,1.32556,103.6474,1,WYN2000 Logistics Ctr
25389,1.32596,103.64721,1,Aft Tuas Ave 8
25391,1.32897,103.63704,1,Bef Pioneer Rd
25399,1.32924,103.63794,1,Aft Pioneer Rd
25411,1.34387,103.63831,2,Bef Tuas Ter
25419,1.34439,103.63838,2,Aft Tuas Ter
